Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0260101;Channel0270101;;Peukert 1,75V;
[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];[V1];[V1];;Duração;Corrente
25/11/2022 10:06;1;...;00:00:00;00:00:00;0;0;Peukert_sem_equal;0;0,000;;;;;;;;;;;;0,272;9,499
25/11/2022 10:06;2;PAU;00:00:00;00:00:00;0;0;Peukert_sem_equal;2,10;0,000;;;;;;;;;;;;0,776;4,75
25/11/2022 10:06;2;PAU;00:00:00;00:00:00;0;0;Peukert_sem_equal;2,10;0,000;0;0;0;0;0;0;0;0;-1,535554;-1,812873;;4,888;0,95
25/11/2022 10:06;2;PAU;00:00:02;00:00:02;0;0;Peukert_sem_equal;2,10;0,000;0;0;0;0;0;0;0;0;-1,064894;-0,184401;;6,744;0,712
25/11/2022 10:06;2;PAU;00:00:02;00:00:02;0;0;Peukert_sem_equal;2,10;0,000;;;;;;;;;;;;10,414;0,475
25/11/2022 10:06;3;INT;00:00:02;00:00:00;0;0;Peukert_sem_equal;2,10;0,000;;;;;;;;;;;;21,29;0,237
25/11/2022 10:06;3;INT;00:00:02;00:00:00;0;0;Peukert_sem_equal;2,10;0,000;0;0;0;0;0;0;0;0;-0,704075;0,721158;;;
25/11/2022 10:09;3;MSG;00:02:56;00:02:53;0;0;Peukert_sem_equal;Continue via BTS-host computer!;;;;;;;;;;;;;;
25/11/2022 10:09;3;INT;00:02:56;00:02:53;0;0;Peukert_sem_equal;2,10;0,000;0;0;0;0;0;0;0;0;-0,929347;-0,233255;;;
25/11/2022 10:09;3;INT;00:02:56;00:02:53;0;0;Peukert_sem_equal;2,10;0,000;;;;;;;;;;;;;
25/11/2022 10:09;5;DCH;00:02:56;00:00:00;0;0;Peukert_sem_equal;1,94;0,000;;;;;;;;;;;;;
25/11/2022 10:09;5;DCH;00:02:56;00:00:00;0;0;Peukert_sem_equal;1,94;-9,498;0;0;0;0;0;0;0;0;0,671506;1,961512;;;
25/11/2022 10:11;5;DCH;00:04:56;00:02:00;0;0;Peukert_sem_equal;1,89;-9,500;0;0,316643;0,316643;-0,316643;-0,598455;0;0,598455;0,598455;0,174183;-0,910987;;;
25/11/2022 10:13;5;DCH;00:06:56;00:04:00;0;0;Peukert_sem_equal;1,88;-9,499;0;0,633248;0,633248;-0,633248;-1,194598;0;1,194598;1,194598;-1,616499;-2,53467;;;
25/11/2022 10:15;5;DCH;00:08:56;00:05:59;0;0;Peukert_sem_equal;1,86;-9,499;0;0,94969;0,94969;-0,94969;-1,785892;0;1,785892;1,785892;2,448138;-1,01556;;;
25/11/2022 10:17;5;DCH;00:10:56;00:08:00;0;0;Peukert_sem_equal;1,85;-9,499;0;1,266731;1,266731;-1,266731;-2,373554;0;2,373554;2,373554;-0,930145;0,292167;;;
25/11/2022 10:19;5;DCH;00:12:56;00:10:00;0;0;Peukert_sem_equal;1,83;-9,499;0;1,583518;1,583518;-1,583518;-2,955744;0;2,955744;2,955744;-1,394899;-1,752205;;;
25/11/2022 10:21;5;DCH;00:14:56;00:12:00;0;0;Peukert_sem_equal;1,81;-9,500;0;1,899801;1,899801;-1,899801;-3,531294;0;3,531294;3,531294;1,372388;1,87434;;;
25/11/2022 10:23;5;DCH;00:16:56;00:14:00;0;0;Peukert_sem_equal;1,79;-9,499;0;2,21694;2,21694;-2,21694;-4,101572;0;4,101572;4,101572;-0,0645;0,957446;;;
25/11/2022 10:25;5;DCH;00:18:56;00:16:00;0;0;Peukert_sem_equal;1,76;-9,499;0;2,533651;2,533651;-2,533651;-4,662653;0;4,662653;4,662653;-2,429298;0,97437;;;
25/11/2022 10:26;5;DCH;00:19:18;00:16:21;0;0;Peukert_sem_equal;1,75;-9,499;0;2,590382;2,590382;-2,590382;-4,762104;0;4,762104;4,762104;1,314273;1,319223;;;
25/11/2022 10:26;5;DCH;00:19:18;00:16:21;0;0;Peukert_sem_equal;1,75;-9,499;;;;;;;;;;;;;
25/11/2022 10:26;6;PAU;00:19:18;00:00:00;0;0;Peukert_sem_equal;1,75;0,000;;;;;;;;;;;;;
25/11/2022 10:26;6;PAU;00:19:18;00:00:00;0;0;Peukert_sem_equal;1,75;0,000;0;2,591377;0,000995;-2,591377;-4,763845;0;4,763845;0,001741;0,704873;-0,080945;;;
25/11/2022 10:26;6;PAU;00:19:18;00:00:00;0;0;Peukert_sem_equal;1,93;0,000;0;2,591377;0,000995;-2,591377;-4,763845;0;4,763845;0,001741;0,704873;-0,080945;;;
25/11/2022 10:26;6;PAU;00:19:18;00:00:00;0;0;Peukert_sem_equal;1,93;0,000;;;;;;;;;;;;;
25/11/2022 10:26;8;PAU;00:19:18;00:00:00;0;0;Peukert_sem_equal;1,94;0,000;;;;;;;;;;;;;
25/11/2022 10:26;8;PAU;00:19:18;00:00:00;0;0;Peukert_sem_equal;1,95;0,000;0;0;0,000995;0;-4,763845;0;4,763845;0,001741;-0,159335;-1,736559;;;
25/11/2022 10:56;8;PAU;00:49:18;00:30:00;0;0;Peukert_sem_equal;2,06;0,000;0;0;0,000995;0;-4,763845;0;4,763845;0,001741;-2,460112;1,202835;;;
25/11/2022 10:56;8;PAU;00:49:18;00:30:00;0;0;Peukert_sem_equal;2,06;0,000;;;;;;;;;;;;;
25/11/2022 10:56;9;MSG;00:49:18;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;;;
25/11/2022 10:56;9;CHA;00:49:18;00:00:00;0;0;Peukert_sem_equal;2,10;0,000;;;;;;;;;;;;;
25/11/2022 10:56;9;CHA;00:49:18;00:00:00;0;0;Peukert_sem_equal;2,10;2,374;0;0;0,000995;0;-4,763845;0;4,763845;0,001741;-2,388906;1,072717;;;
25/11/2022 11:11;9;CHA;01:04:18;00:15:00;0;0;Peukert_sem_equal;2,23;2,375;0,593816;0;0,59481;0,593816;-3,455521;1,308324;4,763845;1,310065;2,506731;-1,042223;;;
25/11/2022 11:26;9;CHA;01:19:18;00:30:00;0;0;Peukert_sem_equal;2,28;2,375;1,187561;0;1,188555;1,187561;-2,118843;2,645002;4,763845;2,646743;2,739666;1,771523;;;
25/11/2022 11:41;9;CHA;01:34:18;00:45:00;0;0;Peukert_sem_equal;2,36;2,375;1,781277;0;1,782272;1,781277;-0,74434;4,019505;4,763845;4,021246;-2,145912;-2,751002;;;
25/11/2022 11:56;9;CHA;01:49:18;01:00:00;0;0;Peukert_sem_equal;2,45;1,641;2,335663;0;2,336657;2,335663;0,595989;5,359834;4,763845;5,361575;1,773279;2,201472;;;
25/11/2022 12:10;9;CHA;02:03:32;01:14:14;0;0;Peukert_sem_equal;2,45;0,473;2,565686;0;2,566681;2,565686;1,159529;5,923374;4,763845;5,925115;-2,313709;-2,791873;;;
25/11/2022 12:10;9;CHA;02:03:32;01:14:14;0;0;Peukert_sem_equal;2,45;0,473;;;;;;;;;;;;;
25/11/2022 12:10;10;MSG;02:03:33;01:14:14;0;0;Peukert_sem_equal;Set IRange: 4;;;;;;;;;;;;;;
25/11/2022 12:10;10;CHA;02:03:33;00:00:00;0;0;Peukert_sem_equal;2,42;-0,001;;;;;;;;;;;;;
25/11/2022 12:10;10;CHA;02:03:33;00:00:00;0;0;Peukert_sem_equal;2,38;-0,001;2,56573;0;0,000044;2,56573;1,159637;5,923482;4,763845;0,000108;-2,592305;-2,149584;;;
25/11/2022 12:25;10;CHA;02:18:33;00:15:00;0;0;Peukert_sem_equal;2,86;0,950;2,80322;0;0,237534;2,80322;1,825798;6,589643;4,763845;0,666269;-1,696007;-2,855096;;;
25/11/2022 12:28;10;CHA;02:21:32;00:17:59;0;0;Peukert_sem_equal;2,87;0,950;2,850516;0;0,28483;2,850516;1,961272;6,725117;4,763845;0,801743;-2,33638;0,290251;;;
25/11/2022 12:28;10;CHA;02:21:32;00:17:59;0;0;Peukert_sem_equal;2,87;0,950;;;;;;;;;;;;;
25/11/2022 12:28;11;PAU;02:21:32;00:00:00;0;0;Peukert_sem_equal;2,87;0,000;;;;;;;;;;;;;
25/11/2022 12:28;11;PAU;02:21:32;00:00:00;0;0;Peukert_sem_equal;2,87;0,000;2,850595;0;0,000079;2,850595;1,961497;6,725343;4,763845;0,000226;-1,685629;-0,10617;;;
25/11/2022 13:28;11;PAU;03:21:32;00:59:59;0;0;Peukert_sem_equal;2,15;0,000;2,850595;0;0,000079;2,850595;1,961497;6,725343;4,763845;0,000226;1,375102;1,747735;;;
25/11/2022 13:28;11;PAU;03:21:32;01:00:00;0;0;Peukert_sem_equal;2,15;0,000;2,850595;0;0,000079;2,850595;1,961497;6,725343;4,763845;0,000226;2,015475;1,875618;;;
25/11/2022 13:28;11;PAU;03:21:32;01:00:00;0;0;Peukert_sem_equal;2,15;0,000;;;;;;;;;;;;;
25/11/2022 13:28;13;MSG;03:21:32;01:00:00;0;0;Peukert_sem_equal;Set IRange: 2;;;;;;;;;;;;;;
25/11/2022 13:28;13;DCH;03:21:32;00:00:00;0;0;Peukert_sem_equal;2,12;0,000;;;;;;;;;;;;;
25/11/2022 13:28;13;DCH;03:21:32;00:00:00;0;0;Peukert_sem_equal;2,11;-1,249;0;0;0,000079;0;1,961497;6,725343;4,763845;0,000226;2,604599;1,051642;;;
25/11/2022 13:30;13;DCH;03:23:32;00:02:00;0;0;Peukert_sem_equal;1,98;-4,750;0;0,158068;0,158146;-0,158068;1,649104;6,725343;5,076239;0,312619;1,345087;1,784934;;;
25/11/2022 13:32;13;DCH;03:25:32;00:04:00;0;0;Peukert_sem_equal;1,97;-4,750;0;0,316444;0,316523;-0,316444;1,336108;6,725343;5,389235;0,625615;-1,534915;-0,584654;;;
25/11/2022 13:34;13;DCH;03:27:32;00:06:00;0;0;Peukert_sem_equal;1,97;-4,750;0;0,474509;0,474587;-0,474509;1,024368;6,725343;5,700975;0,937355;-2,557022;0,533245;;;
25/11/2022 13:36;13;DCH;03:29:32;00:08:00;0;0;Peukert_sem_equal;1,96;-4,750;0;0,63275;0,632828;-0,63275;0,713106;6,725343;6,012237;1,248617;-2,612422;0,358264;;;
25/11/2022 13:38;13;DCH;03:31:32;00:10:00;0;0;Peukert_sem_equal;1,96;-4,750;0;0,791029;0,791107;-0,791029;0,402673;6,725343;6,32267;1,55905;-2,625354;1,233648;;;
25/11/2022 13:40;13;DCH;03:33:32;00:12:00;0;0;Peukert_sem_equal;1,95;-4,750;0;0,949712;0,94979;-0,949712;0,092376;6,725343;6,632967;1,869347;1,706703;2,041498;;;
25/11/2022 13:42;13;DCH;03:35:32;00:14:00;0;0;Peukert_sem_equal;1,95;-4,750;0;1,107991;1,10807;-1,107991;-0,216146;6,725343;6,941489;2,17787;-1,425073;-1,86061;;;
25/11/2022 13:44;13;DCH;03:37:32;00:16:00;0;0;Peukert_sem_equal;1,94;-4,750;0;1,266034;1,266113;-1,266034;-0,523199;6,725343;7,248542;2,484922;1,688184;2,967972;;;
25/11/2022 13:46;13;DCH;03:39:32;00:17:59;0;0;Peukert_sem_equal;1,93;-4,750;0;1,42456;1,424638;-1,42456;-0,830084;6,725343;7,555427;2,791807;1,688982;2,992718;;;
25/11/2022 13:48;13;DCH;03:41:32;00:20:00;0;0;Peukert_sem_equal;1,92;-4,750;0;1,582749;1,582828;-1,582749;-1,135156;6,725343;7,860499;3,096879;-2,631421;-0,009739;;;
25/11/2022 13:50;13;DCH;03:43:32;00:22:00;0;0;Peukert_sem_equal;1,92;-4,750;0;1,741423;1,741501;-1,741423;-1,439992;6,725343;8,165335;3,401715;-2,714121;-2,356656;;;
25/11/2022 13:52;13;DCH;03:45:32;00:24:00;0;0;Peukert_sem_equal;1,91;-4,750;0;1,899533;1,899611;-1,899533;-1,742584;6,725343;8,467927;3,704307;0,227028;-0,726427;;;
25/11/2022 13:54;13;DCH;03:47:32;00:26:00;0;0;Peukert_sem_equal;1,90;-4,750;0;2,057871;2,05795;-2,057871;-2,044339;6,725343;8,769682;4,006063;-1,090119;-2,885909;;;
25/11/2022 13:56;13;DCH;03:49:32;00:28:00;0;0;Peukert_sem_equal;1,89;-4,750;0;2,216401;2,21648;-2,216401;-2,345139;6,725343;9,070482;4,306862;1,538109;2,332708;;;
25/11/2022 13:58;13;DCH;03:51:32;00:30:00;0;0;Peukert_sem_equal;1,89;-4,750;0;2,374508;2,374587;-2,374508;-2,643823;6,725343;9,369166;4,605546;-1,721551;-2,138408;;;
25/11/2022 14:00;13;DCH;03:53:32;00:32:00;0;0;Peukert_sem_equal;1,88;-4,750;0;2,532786;2,532865;-2,532786;-2,941522;6,725343;9,666865;4,903245;2,693845;-0,958404;;;
25/11/2022 14:02;13;DCH;03:55:32;00:34:00;0;0;Peukert_sem_equal;1,87;-4,750;0;2,691361;2,691439;-2,691361;-3,238295;6,725343;9,963638;5,200018;2,365596;1,168349;;;
25/11/2022 14:04;13;DCH;03:57:32;00:36:00;0;0;Peukert_sem_equal;1,86;-4,750;0;2,849442;2,849521;-2,849442;-3,53251;6,725343;10,257853;5,494233;2,605557;-0,552404;;;
25/11/2022 14:06;13;DCH;03:59:32;00:38:00;0;0;Peukert_sem_equal;1,84;-4,750;0;3,008055;3,008134;-3,008055;-3,825955;6,725343;10,551297;5,787678;-2,56708;0,712537;;;
25/11/2022 14:08;13;DCH;04:01:32;00:40:00;0;0;Peukert_sem_equal;1,83;-4,750;0;3,166019;3,166098;-3,166019;-4,116209;6,725343;10,841552;6,077932;-1,796748;-2,381881;;;
25/11/2022 14:10;13;DCH;04:03:32;00:42:00;0;0;Peukert_sem_equal;1,81;-4,750;0;3,324661;3,32474;-3,324661;-4,405326;6,725343;11,130669;6,367049;-2,616253;-1,174895;;;
25/11/2022 14:12;13;DCH;04:05:32;00:44:00;0;0;Peukert_sem_equal;1,79;-4,750;0;3,482936;3,483015;-3,482936;-4,690791;6,725343;11,416134;6,652514;-2,517747;0,880493;;;
25/11/2022 14:14;13;DCH;04:07:32;00:45:59;0;0;Peukert_sem_equal;1,76;-4,750;0;3,641156;3,641234;-3,641156;-4,972066;6,725343;11,697409;6,933789;2,101848;-0,834672;;;
25/11/2022 14:15;13;DCH;04:08:08;00:46:35;0;0;Peukert_sem_equal;1,75;-4,750;0;3,688083;3,688162;-3,688083;-5,054464;6,725343;11,779807;7,016187;-0,199089;-1,459718;;;
25/11/2022 14:15;13;DCH;04:08:08;00:46:35;0;0;Peukert_sem_equal;1,75;-4,750;;;;;;;;;;;;;
25/11/2022 14:15;14;PAU;04:08:08;00:00:00;0;0;Peukert_sem_equal;1,75;0,000;;;;;;;;;;;;;
25/11/2022 14:15;14;PAU;04:08:08;00:00:00;0;0;Peukert_sem_equal;1,75;0,000;0;3,688083;0;-3,688083;-5,054464;6,725343;11,779807;0;-0,455653;-1,649707;;;
25/11/2022 14:15;14;PAU;04:08:08;00:00:00;0;0;Peukert_sem_equal;1,89;0,000;0;3,688083;0;-3,688083;-5,054464;6,725343;11,779807;0;-0,455653;-1,649707;;;
25/11/2022 14:15;14;PAU;04:08:08;00:00:00;0;0;Peukert_sem_equal;1,89;0,000;;;;;;;;;;;;;
25/11/2022 14:15;16;PAU;04:08:08;00:00:00;0;0;Peukert_sem_equal;1,90;0,000;;;;;;;;;;;;;
25/11/2022 14:15;16;PAU;04:08:08;00:00:00;0;0;Peukert_sem_equal;1,91;0,000;0;0;0;0;-5,054464;6,725343;11,779807;0;-1,100337;-1,779825;;;
25/11/2022 14:45;16;PAU;04:38:08;00:30:00;0;0;Peukert_sem_equal;2,03;0,000;0;0;0;0;-5,054464;6,725343;11,779807;0;-2,560374;0,615307;;;
25/11/2022 14:45;16;PAU;04:38:08;00:30:00;0;0;Peukert_sem_equal;2,03;0,000;;;;;;;;;;;;;
25/11/2022 14:45;17;MSG;04:38:08;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;;;
25/11/2022 14:45;17;CHA;04:38:08;00:00:00;0;0;Peukert_sem_equal;2,08;0,000;;;;;;;;;;;;;
25/11/2022 14:45;17;CHA;04:38:08;00:00:00;0;0;Peukert_sem_equal;2,08;2,374;0;0;0;0;-5,054464;6,725343;11,779807;0;-2,634614;0,967983;;;
25/11/2022 15:00;17;CHA;04:53:08;00:15:00;0;0;Peukert_sem_equal;2,19;2,375;0,593809;0;0,593809;0,593809;-3,760872;8,018934;11,779807;1,293592;-2,763774;-2,609069;;;
25/11/2022 15:15;17;CHA;05:08:08;00:30:00;0;0;Peukert_sem_equal;2,22;2,375;1,187693;0;1,187693;1,187693;-2,44918;9,330627;11,779807;2,605284;-1,525017;-2,883036;;;
25/11/2022 15:30;17;CHA;05:23:08;00:45:00;0;0;Peukert_sem_equal;2,26;2,375;1,781367;0;1,781367;1,781367;-1,11762;10,662187;11,779807;3,936844;-2,646588;-0,037199;;;
25/11/2022 15:45;17;CHA;05:38:08;00:59:59;0;0;Peukert_sem_equal;2,32;2,375;2,374953;0;2,374953;2,374953;0,241908;12,021715;11,779807;5,296372;-2,540737;0,769214;;;
25/11/2022 16:00;17;CHA;05:53:08;01:15:00;0;0;Peukert_sem_equal;2,41;2,375;2,968734;0;2,968734;2,968734;1,644645;13,424452;11,779807;6,699109;2,261342;3,021296;;;
25/11/2022 16:15;17;CHA;06:08:08;01:30:00;0;0;Peukert_sem_equal;2,45;1,231;3,443883;0;3,443883;3,443883;2,806652;14,586459;11,779807;7,861116;-1,361531;-2,911135;;;
25/11/2022 16:28;17;CHA;06:21:13;01:43:04;0;0;Peukert_sem_equal;2,45;0,474;3,618598;0;3,618598;3,618598;3,23469;15,014496;11,779807;8,289154;0,056997;1,174416;;;
25/11/2022 16:28;17;CHA;06:21:13;01:43:04;0;0;Peukert_sem_equal;2,45;0,474;;;;;;;;;;;;;
25/11/2022 16:28;18;MSG;06:21:13;01:43:04;0;0;Peukert_sem_equal;Set IRange: 4;;;;;;;;;;;;;;
25/11/2022 16:28;18;CHA;06:21:13;00:00:00;0;0;Peukert_sem_equal;2,42;-0,001;;;;;;;;;;;;;
25/11/2022 16:28;18;CHA;06:21:13;00:00:00;0;0;Peukert_sem_equal;2,39;-0,001;3,618638;0;0,00004;3,618638;3,234786;15,014593;11,779807;0,000097;0,451023;1,347641;;;
25/11/2022 16:43;18;CHA;06:36:13;00:15:00;0;0;Peukert_sem_equal;2,83;0,950;3,855998;0;0,2374;3,855998;3,893653;15,67346;11,779807;0,658964;2,715399;-0,929826;;;
25/11/2022 16:55;18;CHA;06:48:54;00:27:41;0;0;Peukert_sem_equal;2,87;0,950;4,056898;0;0,4383;4,056898;4,466462;16,246269;11,779807;1,231773;2,641638;-0,3787;;;
25/11/2022 16:55;18;CHA;06:48:54;00:27:41;0;0;Peukert_sem_equal;2,87;0,950;;;;;;;;;;;;;
25/11/2022 16:55;19;PAU;06:48:54;00:00:00;0;0;Peukert_sem_equal;2,87;0,000;;;;;;;;;;;;;
25/11/2022 16:55;19;PAU;06:48:54;00:00:00;0;0;Peukert_sem_equal;2,87;0,000;4,05699;0;0,000092;4,05699;4,466727;16,246534;11,779807;0,000265;2,563727;-0,502272;;;
25/11/2022 17:55;19;PAU;07:48:54;00:59:59;0;0;Peukert_sem_equal;2,16;0,000;4,05699;0;0,000092;4,05699;4,466727;16,246534;11,779807;0,000265;-1,641884;-2,773513;;;
25/11/2022 17:55;19;PAU;07:48:54;01:00:00;0;0;Peukert_sem_equal;2,16;0,000;4,05699;0;0,000092;4,05699;4,466727;16,246534;11,779807;0,000265;-1,641884;-2,773513;;;
25/11/2022 17:55;19;PAU;07:48:54;01:00:00;0;0;Peukert_sem_equal;2,16;0,000;;;;;;;;;;;;;
25/11/2022 17:55;21;DCH;07:48:54;00:00:00;0;0;Peukert_sem_equal;2,13;0,000;;;;;;;;;;;;;
25/11/2022 17:55;21;DCH;07:48:54;00:00:00;0;0;Peukert_sem_equal;2,13;-0,949;0;0;0,000092;0;4,466727;16,246534;11,779807;0,000265;-1,596861;-2,355538;;;
25/11/2022 17:57;21;DCH;07:50:54;00:02:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,031722;0,031814;-0,031722;4,401101;16,246534;11,845433;0,065891;2,809435;0,443998;;;
25/11/2022 17:59;21;DCH;07:52:54;00:04:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,063365;0,063457;-0,063365;4,336167;16,246534;11,910367;0,130825;2,799377;0,256724;;;
25/11/2022 18:01;21;DCH;07:54:54;00:06:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,095094;0,095186;-0,095094;4,270986;16,246534;11,975548;0,196006;2,790117;0,055081;;;
25/11/2022 18:03;21;DCH;07:56:54;00:07:59;0;0;Peukert_sem_equal;2,06;-0,950;0;0,126675;0,126767;-0,126675;4,206088;16,246534;12,040447;0,260904;-2,618489;-2,053792;;;
25/11/2022 18:05;21;DCH;07:58:54;00:10:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,158415;0,158507;-0,158415;4,140862;16,246534;12,105673;0,326131;0,518876;0,48008;;;
25/11/2022 18:07;21;DCH;08:00:54;00:11:59;0;0;Peukert_sem_equal;2,05;-0,950;0;0,190062;0,190154;-0,190062;4,075838;16,246534;12,170697;0,391154;-2,559576;1,381328;;;
25/11/2022 18:09;21;DCH;08:02:54;00:14:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,22173;0,221822;-0,22173;4,010787;16,246534;12,235747;0,456205;2,776546;2,649461;;;
25/11/2022 18:11;21;DCH;08:04:54;00:16:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,253415;0,253507;-0,253415;3,94572;16,246534;12,300814;0,521272;-0,743829;0,183922;;;
25/11/2022 18:13;21;DCH;08:06:54;00:18:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,285002;0,285094;-0,285002;3,880875;16,246534;12,365659;0,586117;1,110874;1,541142;;;
25/11/2022 18:15;21;DCH;08:08:54;00:20:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,316725;0,316817;-0,316725;3,815771;16,246534;12,430763;0,651221;2,78421;2,641;;;
25/11/2022 18:17;21;DCH;08:10:54;00:22:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,348412;0,348504;-0,348412;3,750762;16,246534;12,495772;0,71623;2,83003;1,311879;;;
25/11/2022 18:19;21;DCH;08:12:54;00:24:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,38007;0,380163;-0,38007;3,685831;16,246534;12,560703;0,781161;1,409108;2,918;;;
25/11/2022 18:21;21;DCH;08:14:54;00:26:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,411714;0,411807;-0,411714;3,620952;16,246534;12,625583;0,84604;-1,166913;-2,833543;;;
25/11/2022 18:23;21;DCH;08:16:54;00:28:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,443409;0,443502;-0,443409;3,555985;16,246534;12,690549;0,911007;2,55798;0,095633;;;
25/11/2022 18:25;21;DCH;08:18:54;00:30:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,475055;0,475147;-0,475055;3,491141;16,246534;12,755393;0,975851;2,788361;1,842888;;;
25/11/2022 18:27;21;DCH;08:20:54;00:32:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,506694;0,506786;-0,506694;3,426334;16,246534;12,820201;1,040659;2,560534;0,899492;;;
25/11/2022 18:29;21;DCH;08:22:54;00:34:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,538403;0,538496;-0,538403;3,361403;16,246534;12,885131;1,105589;2,623278;-0,96942;;;
25/11/2022 18:31;21;DCH;08:24:54;00:36:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,570056;0,570148;-0,570056;3,296612;16,246534;12,949922;1,17038;2,50721;-0,898853;;;
25/11/2022 18:33;21;DCH;08:26:54;00:38:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,6017;0,601792;-0,6017;3,231862;16,246534;13,014672;1,23513;-0,06913;1,006939;;;
25/11/2022 18:35;21;DCH;08:28:54;00:40:00;0;0;Peukert_sem_equal;2,05;-0,950;0;0,633361;0,633453;-0,633361;3,167101;16,246534;13,079433;1,299891;2,561652;0,003832;;;
25/11/2022 18:37;21;DCH;08:30:54;00:42:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,665073;0,665166;-0,665073;3,102257;16,246534;13,144277;1,364735;2,505773;-0,739997;;;
25/11/2022 18:39;21;DCH;08:32:54;00:44:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,696715;0,696807;-0,696715;3,037582;16,246534;13,208952;1,42941;-1,913775;0,246346;;;
25/11/2022 18:41;21;DCH;08:34:54;00:46:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,728413;0,728505;-0,728413;2,972813;16,246534;13,273721;1,494179;-2,556064;0,935414;;;
25/11/2022 18:43;21;DCH;08:36:54;00:48:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,760019;0,760112;-0,760019;2,908255;16,246534;13,338279;1,558737;-2,563727;0,782146;;;
25/11/2022 18:45;21;DCH;08:38:54;00:50:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,791719;0,791811;-0,791719;2,843531;16,246534;13,403003;1,623461;1,415175;1,738155;;;
25/11/2022 18:47;21;DCH;08:40:54;00:52:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,823368;0,82346;-0,823368;2,778933;16,246534;13,467601;1,688059;1,307408;1,501228;;;
25/11/2022 18:49;21;DCH;08:42:54;00:54:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,854997;0,855089;-0,854997;2,7144;16,246534;13,532135;1,752592;2,126594;-0,273168;;;
25/11/2022 18:51;21;DCH;08:44:54;00:56:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,886718;0,88681;-0,886718;2,649702;16,246534;13,596833;1,817291;2,563727;-0,820623;;;
25/11/2022 18:53;21;DCH;08:46:54;00:58:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,918396;0,918489;-0,918396;2,585115;16,246534;13,661419;1,881877;2,820611;2,235638;;;
25/11/2022 18:55;21;DCH;08:48:54;01:00:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,950015;0,950107;-0,950015;2,520674;16,246534;13,725861;1,946319;-1,696007;-0,213298;;;
25/11/2022 18:57;21;DCH;08:50:54;01:02:00;0;0;Peukert_sem_equal;2,04;-0,950;0;0,981745;0,981838;-0,981745;2,456029;16,246534;13,790506;2,010964;-1,305333;-0,33719;;;
25/11/2022 18:59;21;DCH;08:52:54;01:04:00;0;0;Peukert_sem_equal;2,04;-0,950;0;1,013381;1,013473;-1,013381;2,391601;16,246534;13,854934;2,075392;-2,632219;-2,030163;;;
25/11/2022 19:01;21;DCH;08:54:54;01:06:00;0;0;Peukert_sem_equal;2,04;-0,950;0;1,04499;1,045082;-1,04499;2,327249;16,246534;13,919285;2,139743;-2,542812;0,490617;;;
25/11/2022 19:03;21;DCH;08:56:54;01:08:00;0;0;Peukert_sem_equal;2,03;-0,950;0;1,076714;1,076807;-1,076714;2,262688;16,246534;13,983846;2,204304;2,782613;0,406799;;;
25/11/2022 19:05;21;DCH;08:58:54;01:10:00;0;0;Peukert_sem_equal;2,03;-0,950;0;1,108363;1,108455;-1,108363;2,198305;16,246534;14,048229;2,268687;-1,674613;-0,263429;;;
25/11/2022 19:07;21;DCH;09:00:54;01:12:00;0;0;Peukert_sem_equal;2,03;-0,950;0;1,140021;1,140113;-1,140021;2,133927;16,246534;14,112607;2,333065;-1,899566;-2,868667;;;
