Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;Peukert 1,75V;
28/11/2022 16:03;5;DCH;00:02:27;00:02:00;0;0;Peukert_sem_equal;1,874;-9,5;0;0,317069;0,317069;-0,317069;-0,594917;0;0,594917;0,594917;;;
28/11/2022 16:05;5;DCH;00:04:27;00:03:59;0;0;Peukert_sem_equal;1,859;-9,5;0;0,633417;0,633417;-0,633417;-1,185516;0;1,185516;1,185516;;;
28/11/2022 16:07;5;DCH;00:06:27;00:06:00;0;0;Peukert_sem_equal;1,843;-9,5;0;0,950235;0,950235;-0,950235;-1,771954;0;1,771954;1,771954;;;
28/11/2022 16:09;5;DCH;00:08:27;00:08:00;0;0;Peukert_sem_equal;1,825;-9,5;0;1,266383;1,266383;-1,266383;-2,351761;0;2,351761;2,351761;;;
28/11/2022 16:11;5;DCH;00:10:27;00:10:00;0;0;Peukert_sem_equal;1,804;-9,5;0;1,583148;1,583148;-1,583148;-2,926605;0;2,926605;2,926605;;;
28/11/2022 16:13;5;DCH;00:12:27;00:12:00;0;0;Peukert_sem_equal;1,779;-9,5;0;1,90033;1,90033;-1,90033;-3,494961;0;3,494961;3,494961;;;
28/11/2022 16:14;5;DCH;00:14:20;00:13:52;0;0;Peukert_sem_equal;1,75;-9,5;0;2,198314;2,198314;-2,198314;-4,020917;0;4,020917;4,020917;;;
28/11/2022 16:14;5;DCH;00:14:20;00:13:52;0;0;Peukert_sem_equal;1,75;-9,5;;;;;;;;;;;
28/11/2022 16:14;6;PAU;00:14:20;00:00:00;0;0;Peukert_sem_equal;1,75;0;;;;;;;;;;;
28/11/2022 16:14;6;PAU;00:14:20;00:00:00;0;0;Peukert_sem_equal;1,75;0;0;2,198916;0,000602;-2,198916;-4,02197;0;4,02197;0,001053;;;
28/11/2022 16:14;6;PAU;00:14:20;00:00:00;0;0;Peukert_sem_equal;1,904;0;0;2,198916;0,000602;-2,198916;-4,02197;0;4,02197;0,001053;;;
28/11/2022 16:14;6;PAU;00:14:20;00:00:00;0;0;Peukert_sem_equal;1,904;0;;;;;;;;;;;
28/11/2022 16:14;8;PAU;00:14:20;00:00:00;0;0;Peukert_sem_equal;1,937;0;;;;;;;;;;;
28/11/2022 16:14;8;PAU;00:14:20;00:00:00;0;0;Peukert_sem_equal;1,943;0;0;0;0,000602;0;-4,02197;0;4,02197;0,001053;;;
28/11/2022 16:44;8;PAU;00:44:20;00:30:00;0;0;Peukert_sem_equal;2,06;0;0;0;0,000602;0;-4,02197;0;4,02197;0,001053;;;
28/11/2022 16:44;8;PAU;00:44:20;00:30:00;0;0;Peukert_sem_equal;2,06;0;;;;;;;;;;;
28/11/2022 16:45;9;MSG;00:44:20;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;
28/11/2022 16:45;9;CHA;00:44:20;00:00:00;0;0;Peukert_sem_equal;2,107;0;;;;;;;;;;;
28/11/2022 16:45;9;CHA;00:44:20;00:00:00;0;0;Peukert_sem_equal;2,111;2,374;0;0;0,000602;0;-4,02197;0;4,02197;0,001053;;;
28/11/2022 17:00;9;CHA;00:59:20;00:15:00;0;0;Peukert_sem_equal;2,253;2,375;0,593806;0;0,594408;0,593806;-2,703046;1,318924;4,02197;1,319976;;;
28/11/2022 17:15;9;CHA;01:14:20;00:30:00;0;0;Peukert_sem_equal;2,335;2,375;1,187628;0;1,18823;1,187628;-1,342575;2,679394;4,02197;2,680447;;;
28/11/2022 17:30;9;CHA;01:29:20;00:45:00;0;0;Peukert_sem_equal;2,45;1,969;1,76613;0;1,766732;1,76613;0,045122;4,067091;4,02197;4,068144;;;
28/11/2022 17:45;9;CHA;01:44:20;01:00:00;0;0;Peukert_sem_equal;2,45;0,881;2,108693;0;2,109294;2,108693;0,884371;4,90634;4,02197;4,907393;;;
28/11/2022 17:55;9;CHA;01:54:48;01:10:27;0;0;Peukert_sem_equal;2,45;0,474;2,223384;0;2,223985;2,223384;1,165353;5,187323;4,02197;5,188375;;;
28/11/2022 17:55;9;CHA;01:54:48;01:10:27;0;0;Peukert_sem_equal;2,45;0,474;;;;;;;;;;;
28/11/2022 17:55;10;MSG;01:54:48;01:10:27;0;0;Peukert_sem_equal;Set IRange: 4;;;;;;;;;;;;
28/11/2022 17:55;10;CHA;01:54:48;00:00:00;0;0;Peukert_sem_equal;2,424;0;;;;;;;;;;;
28/11/2022 17:55;10;CHA;01:54:48;00:00:00;0;0;Peukert_sem_equal;2,393;0;2,223422;0;0,000038;2,223422;1,165447;5,187416;4,02197;0,000094;;;
28/11/2022 18:07;10;CHA;02:07:09;00:12:20;0;0;Peukert_sem_equal;2,832;0,95;2,418843;0;0,19546;2,418843;1,711032;5,733001;4,02197;0,545679;;;
28/11/2022 18:07;10;CHA;02:07:09;00:12:20;0;0;Peukert_sem_equal;2,832;0,95;;;;;;;;;;;
28/11/2022 18:07;11;PAU;02:07:09;00:00:00;0;0;Peukert_sem_equal;2,832;0;;;;;;;;;;;
28/11/2022 18:07;11;PAU;02:07:09;00:00:00;0;0;Peukert_sem_equal;2,832;0;2,418924;0;0,000081;2,418924;1,711261;5,733231;4,02197;0,000229;;;
28/11/2022 19:07;11;PAU;03:07:09;01:00:00;0;0;Peukert_sem_equal;2,169;0;2,418924;0;0,000081;2,418924;1,711261;5,733231;4,02197;0,000229;;;
28/11/2022 19:07;11;PAU;03:07:09;01:00:00;0;0;Peukert_sem_equal;2,169;0;2,418924;0;0,000081;2,418924;1,711261;5,733231;4,02197;0,000229;;;
28/11/2022 19:07;11;PAU;03:07:09;01:00:00;0;0;Peukert_sem_equal;2,169;0;;;;;;;;;;;
28/11/2022 19:07;13;MSG;03:07:09;01:00:00;0;0;Peukert_sem_equal;Set IRange: 2;;;;;;;;;;;;
28/11/2022 19:07;13;DCH;03:07:09;00:00:00;0;0;Peukert_sem_equal;2,137;0;;;;;;;;;;;
28/11/2022 19:07;13;DCH;03:07:09;00:00:00;0;0;Peukert_sem_equal;2,128;-1,248;0;0;0,000081;0;1,711261;5,733231;4,02197;0,000229;;;
28/11/2022 19:09;13;DCH;03:09:09;00:02:00;0;0;Peukert_sem_equal;1,973;-4,75;0;0,157873;0,157954;-0,157873;1,399413;5,733231;4,333818;0,312078;;;
28/11/2022 19:11;13;DCH;03:11:09;00:04:00;0;0;Peukert_sem_equal;1,966;-4,75;0;0,316279;0,31636;-0,316279;1,087333;5,733231;4,645898;0,624157;;;
28/11/2022 19:13;13;DCH;03:13:09;00:05:59;0;0;Peukert_sem_equal;1,958;-4,75;0;0,474454;0,474535;-0,474454;0,776925;5,733231;4,956306;0,934566;;;
28/11/2022 19:15;13;DCH;03:15:09;00:08:00;0;0;Peukert_sem_equal;1,949;-4,75;0;0,63284;0,632921;-0,63284;0,467458;5,733231;5,265773;1,244033;;;
28/11/2022 19:17;13;DCH;03:17:09;00:10:00;0;0;Peukert_sem_equal;1,94;-4,75;0;0,791276;0,791357;-0,791276;0,159337;5,733231;5,573894;1,552154;;;
28/11/2022 19:19;13;DCH;03:19:09;00:12:00;0;0;Peukert_sem_equal;1,931;-4,75;0;0,949576;0,949657;-0,949576;-0,147063;5,733231;5,880294;1,858554;;;
28/11/2022 19:21;13;DCH;03:21:09;00:14:00;0;0;Peukert_sem_equal;1,922;-4,75;0;1,108077;1,108158;-1,108077;-0,452375;5,733231;6,185605;2,163865;;;
28/11/2022 19:23;13;DCH;03:23:09;00:16:00;0;0;Peukert_sem_equal;1,912;-4,75;0;1,266273;1,266354;-1,266273;-0,755626;5,733231;6,488857;2,467117;;;
28/11/2022 19:25;13;DCH;03:25:09;00:18:00;0;0;Peukert_sem_equal;1,903;-4,75;0;1,424753;1,424834;-1,424753;-1,057951;5,733231;6,791181;2,769441;;;
28/11/2022 19:27;13;DCH;03:27:09;00:20:00;0;0;Peukert_sem_equal;1,894;-4,75;0;1,58307;1,583151;-1,58307;-1,358492;5,733231;7,091723;3,069983;;;
28/11/2022 19:29;13;DCH;03:29:09;00:22:00;0;0;Peukert_sem_equal;1,885;-4,75;0;1,741423;1,741504;-1,741423;-1,657674;5,733231;7,390904;3,369164;;;
28/11/2022 19:31;13;DCH;03:31:09;00:24:00;0;0;Peukert_sem_equal;1,875;-4,75;0;1,899499;1,89958;-1,899499;-1,95486;5,733231;7,688091;3,66635;;;
28/11/2022 19:33;13;DCH;03:33:09;00:26:00;0;0;Peukert_sem_equal;1,866;-4,75;0;2,057831;2,057912;-2,057831;-2,251003;5,733231;7,984233;3,962493;;;
28/11/2022 19:35;13;DCH;03:35:09;00:27:59;0;0;Peukert_sem_equal;1,855;-4,75;0;2,216239;2,21632;-2,216239;-2,545738;5,733231;8,278969;4,257229;;;
28/11/2022 19:37;13;DCH;03:37:09;00:30:00;0;0;Peukert_sem_equal;1,844;-4,75;0;2,374507;2,374588;-2,374507;-2,838494;5,733231;8,571724;4,549984;;;
28/11/2022 19:39;13;DCH;03:39:09;00:32:00;0;0;Peukert_sem_equal;1,833;-4,75;0;2,532981;2,533062;-2,532981;-3,129899;5,733231;8,86313;4,84139;;;
28/11/2022 19:41;13;DCH;03:41:09;00:34:00;0;0;Peukert_sem_equal;1,819;-4,75;0;2,691442;2,691523;-2,691442;-3,419234;5,733231;9,152465;5,130725;;;
28/11/2022 19:43;13;DCH;03:43:09;00:36:00;0;0;Peukert_sem_equal;1,805;-4,75;0;2,849728;2,849809;-2,849728;-3,705874;5,733231;9,439104;5,417364;;;
28/11/2022 19:45;13;DCH;03:45:09;00:38:00;0;0;Peukert_sem_equal;1,785;-4,75;0;3,007879;3,00796;-3,007879;-3,989771;5,733231;9,723002;5,701262;;;
28/11/2022 19:47;13;DCH;03:47:09;00:40:00;0;0;Peukert_sem_equal;1,758;-4,75;0;3,166206;3,166287;-3,166206;-4,270362;5,733231;10,003592;5,981852;;;
28/11/2022 19:48;13;DCH;03:47:42;00:40:32;0;0;Peukert_sem_equal;1,75;-4,75;0;3,209858;3,209939;-3,209858;-4,34693;5,733231;10,080161;6,058421;;;
28/11/2022 19:48;13;DCH;03:47:42;00:40:32;0;0;Peukert_sem_equal;1,75;-4,75;;;;;;;;;;;
28/11/2022 19:48;14;PAU;03:47:42;00:00:00;0;0;Peukert_sem_equal;1,75;0;;;;;;;;;;;
28/11/2022 19:48;14;PAU;03:47:42;00:00:00;0;0;Peukert_sem_equal;1,75;0;0;3,209858;0;-3,209858;-4,34693;5,733231;10,080161;0;;;
28/11/2022 19:48;14;PAU;03:47:42;00:00:00;0;0;Peukert_sem_equal;1,884;0;0;3,209858;0;-3,209858;-4,34693;5,733231;10,080161;0;;;
28/11/2022 19:48;14;PAU;03:47:42;00:00:00;0;0;Peukert_sem_equal;1,884;0;;;;;;;;;;;
28/11/2022 19:48;16;PAU;03:47:42;00:00:00;0;0;Peukert_sem_equal;1,901;0;;;;;;;;;;;
28/11/2022 19:48;16;PAU;03:47:42;00:00:00;0;0;Peukert_sem_equal;1,904;0;0;0;0;0;-4,34693;5,733231;10,080161;0;;;
28/11/2022 20:18;16;PAU;04:17:42;00:30:00;0;0;Peukert_sem_equal;2,032;0;0;0;0;0;-4,34693;5,733231;10,080161;0;;;
28/11/2022 20:18;16;PAU;04:17:42;00:30:00;0;0;Peukert_sem_equal;2,032;0;;;;;;;;;;;
28/11/2022 20:18;17;MSG;04:17:42;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;
28/11/2022 20:18;17;CHA;04:17:42;00:00:00;0;0;Peukert_sem_equal;2,09;0;;;;;;;;;;;
28/11/2022 20:18;17;CHA;04:17:42;00:00:00;0;0;Peukert_sem_equal;2,092;2,374;0;0;0;0;-4,34693;5,733231;10,080161;0;;;
28/11/2022 20:33;17;CHA;04:32:42;00:15:00;0;0;Peukert_sem_equal;2,222;2,375;0,593823;0;0,593823;0,593823;-3,040211;7,03995;10,080161;1,306719;;;
28/11/2022 20:48;17;CHA;04:47:42;00:30:00;0;0;Peukert_sem_equal;2,267;2,375;1,187545;0;1,187545;1,187545;-1,708669;8,371491;10,080161;2,638261;;;
28/11/2022 21:03;17;CHA;05:02:42;00:45:00;0;0;Peukert_sem_equal;2,344;2,375;1,781286;0;1,781286;1,781286;-0,341957;9,738203;10,080161;4,004973;;;
28/11/2022 21:18;17;CHA;05:17:42;01:00:00;0;0;Peukert_sem_equal;2,45;2,079;2,363929;0;2,363929;2,363929;1,05884;11,139001;10,080161;5,40577;;;
28/11/2022 21:33;17;CHA;05:32:42;01:15:00;0;0;Peukert_sem_equal;2,45;1,259;2,774626;0;2,774626;2,774626;2,065013;12,145174;10,080161;6,411943;;;
28/11/2022 21:48;17;CHA;05:47:42;01:30:00;0;0;Peukert_sem_equal;2,45;0,694;3,012852;0;3,012852;3,012852;2,648646;12,728807;10,080161;6,995576;;;
28/11/2022 21:58;17;CHA;05:57:19;01:39:36;0;0;Peukert_sem_equal;2,45;0,474;3,105388;0;3,105388;3,105388;2,87535;12,95551;10,080161;7,22228;;;
28/11/2022 21:58;17;CHA;05:57:19;01:39:36;0;0;Peukert_sem_equal;2,45;0,474;;;;;;;;;;;
28/11/2022 21:58;18;MSG;05:57:19;01:39:36;0;0;Peukert_sem_equal;Set IRange: 4;;;;;;;;;;;;
28/11/2022 21:58;18;CHA;05:57:19;00:00:00;0;0;Peukert_sem_equal;2,433;0;;;;;;;;;;;
28/11/2022 21:58;18;CHA;05:57:19;00:00:00;0;0;Peukert_sem_equal;2,399;0;3,105425;0;0,000038;3,105425;2,875442;12,955603;10,080161;0,000092;;;
28/11/2022 22:13;18;CHA;06:12:19;00:15:00;0;0;Peukert_sem_equal;2,807;0,95;3,342824;0;0,237437;3,342824;3,532753;13,612913;10,080161;0,657403;;;
28/11/2022 22:24;18;CHA;06:24:12;00:26:52;0;0;Peukert_sem_equal;2,844;0,95;3,530898;0;0,425511;3,530898;4,064469;14,14463;10,080161;1,18912;;;
28/11/2022 22:24;18;CHA;06:24:12;00:26:52;0;0;Peukert_sem_equal;2,844;0,95;;;;;;;;;;;
28/11/2022 22:24;19;PAU;06:24:12;00:00:00;0;0;Peukert_sem_equal;2,844;0;;;;;;;;;;;
28/11/2022 22:24;19;PAU;06:24:12;00:00:00;0;0;Peukert_sem_equal;2,844;0;3,530969;0;0,000071;3,530969;4,064671;14,144832;10,080161;0,000202;;;
28/11/2022 23:24;19;PAU;07:24:12;01:00:00;0;0;Peukert_sem_equal;2,19;0;3,530969;0;0,000071;3,530969;4,064671;14,144832;10,080161;0,000202;;;
28/11/2022 23:24;19;PAU;07:24:12;01:00:00;0;0;Peukert_sem_equal;2,19;0;3,530969;0;0,000071;3,530969;4,064671;14,144832;10,080161;0,000202;;;
28/11/2022 23:24;19;PAU;07:24:12;01:00:00;0;0;Peukert_sem_equal;2,19;0;;;;;;;;;;;
28/11/2022 23:24;21;DCH;07:24:12;00:00:00;0;0;Peukert_sem_equal;2,164;0;;;;;;;;;;;
28/11/2022 23:24;21;DCH;07:24:12;00:00:00;0;0;Peukert_sem_equal;2,155;-0,948;0;0;0,000071;0;4,064671;14,144832;10,080161;0,000202;;;
28/11/2022 23:26;21;DCH;07:26:12;00:02:00;0;0;Peukert_sem_equal;2,079;-0,95;0;0,031668;0,031739;-0,031668;3,998322;14,144832;10,14651;0,066551;;;
28/11/2022 23:28;21;DCH;07:28:12;00:04:00;0;0;Peukert_sem_equal;2,074;-0,95;0;0,063312;0,063383;-0,063312;3,932631;14,144832;10,212201;0,132242;;;
28/11/2022 23:30;21;DCH;07:30:12;00:06:00;0;0;Peukert_sem_equal;2,071;-0,95;0;0,095019;0,09509;-0,095019;3,866917;14,144832;10,277915;0,197956;;;
28/11/2022 23:32;21;DCH;07:32:12;00:08:00;0;0;Peukert_sem_equal;2,068;-0,95;0;0,126666;0,126737;-0,126666;3,801411;14,144832;10,34342;0,263462;;;
28/11/2022 23:34;21;DCH;07:34:12;00:10:00;0;0;Peukert_sem_equal;2,066;-0,95;0;0,158344;0,158415;-0,158344;3,73593;14,144832;10,408902;0,328943;;;
28/11/2022 23:36;21;DCH;07:36:12;00:12:00;0;0;Peukert_sem_equal;2,063;-0,95;0;0,189993;0,190064;-0,189993;3,670588;14,144832;10,474244;0,394285;;;
28/11/2022 23:38;21;DCH;07:38:12;00:14:00;0;0;Peukert_sem_equal;2,061;-0,95;0;0,221632;0,221703;-0,221632;3,605343;14,144832;10,539489;0,45953;;;
28/11/2022 23:40;21;DCH;07:40:12;00:16:00;0;0;Peukert_sem_equal;2,059;-0,95;0;0,253318;0,253389;-0,253318;3,540074;14,144832;10,604758;0,524799;;;
28/11/2022 23:42;21;DCH;07:42:12;00:17:59;0;0;Peukert_sem_equal;2,057;-0,95;0;0,284962;0,285033;-0,284962;3,474956;14,144832;10,669876;0,589917;;;
28/11/2022 23:44;21;DCH;07:44:12;00:20:00;0;0;Peukert_sem_equal;2,055;-0,95;0;0,316655;0,316726;-0,316655;3,409803;14,144832;10,735029;0,65507;;;
28/11/2022 23:46;21;DCH;07:46:12;00:22:00;0;0;Peukert_sem_equal;2,053;-0,95;0;0,348333;0,348404;-0,348333;3,344741;14,144832;10,800091;0,720132;;;
28/11/2022 23:48;21;DCH;07:48:12;00:23:59;0;0;Peukert_sem_equal;2,051;-0,95;0;0,380002;0,380073;-0,380002;3,279756;14,144832;10,865076;0,785117;;;
28/11/2022 23:50;21;DCH;07:50:12;00:26:00;0;0;Peukert_sem_equal;2,049;-0,95;0;0,41164;0,411711;-0,41164;3,214889;14,144832;10,929943;0,849984;;;
28/11/2022 23:52;21;DCH;07:52:12;00:28:00;0;0;Peukert_sem_equal;2,048;-0,95;0;0,443345;0,443416;-0,443345;3,149939;14,144832;10,994892;0,914934;;;
28/11/2022 23:54;21;DCH;07:54:12;00:30:00;0;0;Peukert_sem_equal;2,046;-0,95;0;0,474959;0,47503;-0,474959;3,085227;14,144832;11,059604;0,979646;;;
28/11/2022 23:56;21;DCH;07:56:12;00:32:00;0;0;Peukert_sem_equal;2,045;-0,95;0;0,506657;0,506728;-0,506657;3,020393;14,144832;11,124439;1,04448;;;
28/11/2022 23:58;21;DCH;07:58:12;00:34:00;0;0;Peukert_sem_equal;2,043;-0,95;0;0,538354;0,538425;-0,538354;2,955608;14,144832;11,189224;1,109265;;;
29/11/2022 00:00;21;DCH;08:00:12;00:36:00;0;0;Peukert_sem_equal;2,042;-0,95;0;0,570006;0,570077;-0,570006;2,890959;14,144832;11,253873;1,173914;;;
29/11/2022 00:02;21;DCH;08:02:12;00:38:00;0;0;Peukert_sem_equal;2,04;-0,95;0;0,601684;0,601755;-0,601684;2,826302;14,144832;11,318529;1,238571;;;
29/11/2022 00:04;21;DCH;08:04:12;00:40:00;0;0;Peukert_sem_equal;2,039;-0,95;0;0,633342;0,633413;-0,633342;2,761727;14,144832;11,383104;1,303146;;;
29/11/2022 00:06;21;DCH;08:06:12;00:42:00;0;0;Peukert_sem_equal;2,038;-0,95;0;0,66496;0,665031;-0,66496;2,697275;14,144832;11,447556;1,367598;;;
29/11/2022 00:08;21;DCH;08:08:12;00:44:00;0;0;Peukert_sem_equal;2,037;-0,95;0;0,696652;0,696723;-0,696652;2,632712;14,144832;11,51212;1,432161;;;
29/11/2022 00:10;21;DCH;08:10:12;00:46:00;0;0;Peukert_sem_equal;2,035;-0,95;0;0,728287;0,728358;-0,728287;2,568303;14,144832;11,576529;1,49657;;;
29/11/2022 00:12;21;DCH;08:12:12;00:48:00;0;0;Peukert_sem_equal;2,034;-0,95;0;0,760001;0,760072;-0,760001;2,50377;14,144832;11,641062;1,561103;;;
29/11/2022 00:14;21;DCH;08:14:12;00:50:00;0;0;Peukert_sem_equal;2,033;-0,95;0;0,791667;0,791738;-0,791667;2,439372;14,144832;11,70546;1,625501;;;
29/11/2022 00:16;21;DCH;08:16:12;00:52:00;0;0;Peukert_sem_equal;2,032;-0,95;0;0,823319;0,82339;-0,823319;2,375036;14,144832;11,769796;1,689837;;;
29/11/2022 00:18;21;DCH;08:18:12;00:54:00;0;0;Peukert_sem_equal;2,031;-0,95;0;0,854997;0,855068;-0,854997;2,310682;14,144832;11,83415;1,754191;;;
29/11/2022 00:20;21;DCH;08:20:12;00:56:00;0;0;Peukert_sem_equal;2,03;-0,95;0;0,886681;0,886752;-0,886681;2,24635;14,144832;11,898482;1,818523;;;
29/11/2022 00:22;21;DCH;08:22:12;00:58:00;0;0;Peukert_sem_equal;2,029;-0,95;0;0,918293;0,918364;-0,918293;2,182199;14,144832;11,962633;1,882674;;;
29/11/2022 00:24;21;DCH;08:24:12;01:00:00;0;0;Peukert_sem_equal;2,028;-0,95;0;0,950005;0,950076;-0,950005;2,117879;14,144832;12,026953;1,946994;;;
29/11/2022 00:26;21;DCH;08:26:12;01:02:00;0;0;Peukert_sem_equal;2,027;-0,95;0;0,981606;0,981677;-0,981606;2,053816;14,144832;12,091015;2,011057;;;
29/11/2022 00:28;21;DCH;08:28:12;01:04:00;0;0;Peukert_sem_equal;2,026;-0,95;0;1,013313;1,013384;-1,013313;1,989571;14,144832;12,15526;2,075302;;;
29/11/2022 00:30;21;DCH;08:30:12;01:06:00;0;0;Peukert_sem_equal;2,025;-0,95;0;1,045006;1,045077;-1,045006;1,925386;14,144832;12,219446;2,139487;;;
29/11/2022 00:32;21;DCH;08:32:12;01:08:00;0;0;Peukert_sem_equal;2,024;-0,95;0;1,076657;1,076728;-1,076657;1,86132;14,144832;12,283512;2,203553;;;
29/11/2022 00:34;21;DCH;08:34:12;01:09:59;0;0;Peukert_sem_equal;2,023;-0,95;0;1,108308;1,108379;-1,108308;1,797286;14,144832;12,347545;2,267587;;;
29/11/2022 00:36;21;DCH;08:36:12;01:12:00;0;0;Peukert_sem_equal;2,022;-0,95;0;1,139999;1,14007;-1,139999;1,733203;14,144832;12,411629;2,33167;;;
29/11/2022 00:38;21;DCH;08:38:12;01:14:00;0;0;Peukert_sem_equal;2,021;-0,95;0;1,171639;1,17171;-1,171639;1,669253;14,144832;12,475578;2,39562;;;
29/11/2022 00:40;21;DCH;08:40:12;01:16:00;0;0;Peukert_sem_equal;2,02;-0,95;0;1,203317;1,203388;-1,203317;1,605259;14,144832;12,539573;2,459614;;;
29/11/2022 00:42;21;DCH;08:42:12;01:18:00;0;0;Peukert_sem_equal;2,019;-0,95;0;1,234995;1,235066;-1,234995;1,541285;14,144832;12,603547;2,523588;;;
29/11/2022 00:44;21;DCH;08:44:12;01:20:00;0;0;Peukert_sem_equal;2,018;-0,95;0;1,266667;1,266738;-1,266667;1,477353;14,144832;12,667478;2,58752;;;
29/11/2022 00:46;21;DCH;08:46:12;01:22:00;0;0;Peukert_sem_equal;2,017;-0,95;0;1,298327;1,298398;-1,298327;1,413475;14,144832;12,731357;2,651398;;;
29/11/2022 00:48;21;DCH;08:48:12;01:24:00;0;0;Peukert_sem_equal;2,016;-0,95;0;1,329978;1,330049;-1,329978;1,349647;14,144832;12,795185;2,715226;;;
29/11/2022 00:50;21;DCH;08:50:12;01:26:00;0;0;Peukert_sem_equal;2,015;-0,95;0;1,361642;1,361713;-1,361642;1,285825;14,144832;12,859007;2,779048;;;
29/11/2022 00:52;21;DCH;08:52:12;01:28:00;0;0;Peukert_sem_equal;2,014;-0,95;0;1,393326;1,393397;-1,393326;1,221994;14,144832;12,922838;2,842879;;;
29/11/2022 00:54;21;DCH;08:54:12;01:30:00;0;0;Peukert_sem_equal;2,013;-0,95;0;1,424948;1,425019;-1,424948;1,15832;14,144832;12,986512;2,906553;;;
29/11/2022 00:56;21;DCH;08:56:12;01:32:00;0;0;Peukert_sem_equal;2,012;-0,95;0;1,456609;1,45668;-1,456609;1,0946;14,144832;13,050232;2,970273;;;
29/11/2022 00:58;21;DCH;08:58:12;01:34:00;0;0;Peukert_sem_equal;2,011;-0,95;0;1,488311;1,488382;-1,488311;1,030829;14,144832;13,114003;3,034044;;;
29/11/2022 01:00;21;DCH;09:00:12;01:36:00;0;0;Peukert_sem_equal;2,01;-0,95;0;1,519969;1,52004;-1,519969;0,967179;14,144832;13,177652;3,097694;;;
29/11/2022 01:02;21;DCH;09:02:12;01:38:00;0;0;Peukert_sem_equal;2,009;-0,95;0;1,551623;1,551694;-1,551623;0,903568;14,144832;13,241264;3,161305;;;
29/11/2022 01:04;21;DCH;09:04:12;01:40:00;0;0;Peukert_sem_equal;2,008;-0,95;0;1,583273;1,583344;-1,583273;0,84;14,144832;13,304832;3,224873;;;
29/11/2022 01:06;21;DCH;09:06:12;01:42:00;0;0;Peukert_sem_equal;2,007;-0,95;0;1,614968;1,615039;-1,614968;0,776371;14,144832;13,36846;3,288502;;;
29/11/2022 01:08;21;DCH;09:08:12;01:44:00;0;0;Peukert_sem_equal;2,006;-0,95;0;1,646584;1,646655;-1,646584;0,712933;14,144832;13,431899;3,35194;;;
29/11/2022 01:10;21;DCH;09:10:12;01:45:59;0;0;Peukert_sem_equal;2,005;-0,95;0;1,678251;1,678322;-1,678251;0,649427;14,144832;13,495405;3,415446;;;
29/11/2022 01:12;21;DCH;09:12:12;01:48:00;0;0;Peukert_sem_equal;2,004;-0,95;0;1,709938;1,710009;-1,709938;0,585913;14,144832;13,558919;3,47896;;;
29/11/2022 01:14;21;DCH;09:14:12;01:50:00;0;0;Peukert_sem_equal;2,003;-0,95;0;1,741593;1,741664;-1,741593;0,522496;14,144832;13,622336;3,542377;;;
29/11/2022 01:16;21;DCH;09:16:12;01:52:00;0;0;Peukert_sem_equal;2,002;-0,95;0;1,773314;1,773385;-1,773314;0,458979;14,144832;13,685853;3,605894;;;
