Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;Peukert 1,75V;
[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;Duração;Corrente
29/11/2022 08:55;29;DCH;16:50:42;02:09:59;0;0;Peukert_sem_equal;2,01;-0,713;0;1,543719;1,543783;-1,543719;2,362226;20,045879;17,683653;3,134026;;;
29/11/2022 08:57;29;DCH;16:52:42;02:11:59;0;0;Peukert_sem_equal;2,01;-0,712;0;1,567466;1,56753;-1,567466;2,314569;20,045879;17,73131;3,181683;;;
29/11/2022 08:59;29;DCH;16:54:42;02:14:00;0;0;Peukert_sem_equal;2,01;-0,713;0;1,591242;1,591306;-1,591242;2,266867;20,045879;17,779012;3,229385;;;
29/11/2022 09:01;29;DCH;16:56:42;02:16:00;0;0;Peukert_sem_equal;2,01;-0,712;0;1,614941;1,615005;-1,614941;2,219337;20,045879;17,826542;3,276915;;;
29/11/2022 09:03;29;DCH;16:58:42;02:18:00;0;0;Peukert_sem_equal;2;-0,712;0;1,638744;1,638808;-1,638744;2,171612;20,045879;17,874267;3,32464;;;
29/11/2022 09:05;29;DCH;17:00:42;02:20:00;0;0;Peukert_sem_equal;2;-0,713;0;1,662468;1,662532;-1,662468;2,124062;20,045879;17,921817;3,37219;;;
29/11/2022 09:07;29;DCH;17:02:42;02:22:00;0;0;Peukert_sem_equal;2;-0,712;0;1,686213;1,686277;-1,686213;2,076485;20,045879;17,969393;3,419767;;;
29/11/2022 09:09;29;DCH;17:04:42;02:24:00;0;0;Peukert_sem_equal;2;-0,713;0;1,709953;1,710017;-1,709953;2,028935;20,045879;18,016944;3,467317;;;
29/11/2022 09:11;29;DCH;17:06:42;02:26:00;0;0;Peukert_sem_equal;2;-0,712;0;1,733716;1,73378;-1,733716;1,981353;20,045879;18,064526;3,514899;;;
29/11/2022 09:13;29;DCH;17:08:42;02:28:00;0;0;Peukert_sem_equal;2;-0,712;0;1,757471;1,757535;-1,757471;1,933804;20,045879;18,112075;3,562448;;;
29/11/2022 09:15;29;DCH;17:10:42;02:30:00;0;0;Peukert_sem_equal;2;-0,713;0;1,781207;1,781271;-1,781207;1,886307;20,045879;18,159572;3,609945;;;
29/11/2022 09:17;29;DCH;17:12:42;02:32:00;0;0;Peukert_sem_equal;2;-0,712;0;1,80494;1,805003;-1,80494;1,838833;20,045879;18,207046;3,657419;;;
29/11/2022 09:19;29;DCH;17:14:42;02:34:00;0;0;Peukert_sem_equal;2;-0,712;0;1,828718;1,828782;-1,828718;1,791282;20,045879;18,254597;3,70497;;;
29/11/2022 09:21;29;DCH;17:16:42;02:36:00;0;0;Peukert_sem_equal;2;-0,713;0;1,852466;1,852529;-1,852466;1,743811;20,045879;18,302068;3,752441;;;
29/11/2022 09:23;29;DCH;17:18:42;02:38:00;0;0;Peukert_sem_equal;2;-0,712;0;1,876205;1,876269;-1,876205;1,69637;20,045879;18,349509;3,799882;;;
29/11/2022 09:25;29;DCH;17:20:42;02:40:00;0;0;Peukert_sem_equal;2;-0,712;0;1,899977;1,900041;-1,899977;1,648881;20,045879;18,396997;3,84737;;;
29/11/2022 09:27;29;DCH;17:22:42;02:42:00;0;0;Peukert_sem_equal;2;-0,712;0;1,923731;1,923795;-1,923731;1,601443;20,045879;18,444436;3,894809;;;
29/11/2022 09:29;29;DCH;17:24:42;02:44:00;0;0;Peukert_sem_equal;2;-0,712;0;1,947446;1,94751;-1,947446;1,5541;20,045879;18,491779;3,942152;;;
29/11/2022 09:31;29;DCH;17:26:42;02:45:59;0;0;Peukert_sem_equal;2;-0,713;0;1,97121;1,971274;-1,97121;1,506674;20,045879;18,539205;3,989578;;;
29/11/2022 09:33;29;DCH;17:28:42;02:48:00;0;0;Peukert_sem_equal;1,99;-0,713;0;1,994939;1,995003;-1,994939;1,459335;20,045879;18,586544;4,036917;;;
29/11/2022 09:35;29;DCH;17:30:42;02:50:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,018706;2,01877;-2,018706;1,411937;20,045879;18,633942;4,084315;;;
29/11/2022 09:37;29;DCH;17:32:42;02:52:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,04245;2,042514;-2,04245;1,364601;20,045879;18,681278;4,131651;;;
29/11/2022 09:39;29;DCH;17:34:42;02:54:00;0;0;Peukert_sem_equal;1,99;-0,712;0;2,066186;2,06625;-2,066186;1,317296;20,045879;18,728582;4,178955;;;
29/11/2022 09:41;29;DCH;17:36:42;02:56:00;0;0;Peukert_sem_equal;1,99;-0,712;0;2,08997;2,090034;-2,08997;1,269914;20,045879;18,775965;4,226338;;;
29/11/2022 09:43;29;DCH;17:38:42;02:58:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,113719;2,113782;-2,113719;1,222619;20,045879;18,82326;4,273633;;;
29/11/2022 09:45;29;DCH;17:40:42;02:59:59;0;0;Peukert_sem_equal;1,99;-0,712;0;2,137461;2,137525;-2,137461;1,175352;20,045879;18,870527;4,3209;;;
29/11/2022 09:47;29;DCH;17:42:42;03:02:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,161198;2,161262;-2,161198;1,128113;20,045879;18,917766;4,368139;;;
29/11/2022 09:49;29;DCH;17:44:42;03:04:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,184924;2,184988;-2,184924;1,080911;20,045879;18,964968;4,415341;;;
29/11/2022 09:51;29;DCH;17:46:42;03:05:59;0;0;Peukert_sem_equal;1,99;-0,712;0;2,208677;2,208741;-2,208677;1,033674;20,045879;19,012205;4,462578;;;
29/11/2022 09:53;29;DCH;17:48:42;03:08:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,232437;2,232501;-2,232437;0,98644;20,045879;19,059439;4,509812;;;
29/11/2022 09:55;29;DCH;17:50:42;03:10:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,256224;2,256288;-2,256224;0,93917;20,045879;19,106709;4,557082;;;
29/11/2022 09:57;29;DCH;17:52:42;03:12:00;0;0;Peukert_sem_equal;1,99;-0,712;0;2,279966;2,28003;-2,279966;0,892005;20,045879;19,153874;4,604247;;;
29/11/2022 09:59;29;DCH;17:54:42;03:14:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,303693;2,303757;-2,303693;0,844889;20,045879;19,20099;4,651363;;;
29/11/2022 10:01;29;DCH;17:56:42;03:15:59;0;0;Peukert_sem_equal;1,98;-0,713;0;2,327447;2,327511;-2,327447;0,797735;20,045879;19,248144;4,698517;;;
29/11/2022 10:03;29;DCH;17:58:42;03:18:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,351222;2,351286;-2,351222;0,750557;20,045879;19,295322;4,745695;;;
29/11/2022 10:05;29;DCH;18:00:42;03:20:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,374974;2,375038;-2,374974;0,703443;20,045879;19,342436;4,792809;;;
29/11/2022 10:07;29;DCH;18:02:42;03:22:00;0;0;Peukert_sem_equal;1,98;-0,712;0;2,398708;2,398772;-2,398708;0,656382;20,045879;19,389497;4,83987;;;
29/11/2022 10:09;29;DCH;18:04:42;03:24:00;0;0;Peukert_sem_equal;1,98;-0,712;0;2,42243;2,422494;-2,42243;0,609362;20,045879;19,436517;4,88689;;;
29/11/2022 10:11;29;DCH;18:06:42;03:26:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,446187;2,44625;-2,446187;0,562293;20,045879;19,483585;4,933958;;;
29/11/2022 10:13;29;DCH;18:08:42;03:28:00;0;0;Peukert_sem_equal;1,98;-0,712;0;2,469924;2,469988;-2,469924;0,51528;20,045879;19,530599;4,980972;;;
29/11/2022 10:15;29;DCH;18:10:42;03:30:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,493717;2,493781;-2,493717;0,468175;20,045879;19,577704;5,028077;;;
29/11/2022 10:17;29;DCH;18:12:42;03:32:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,517438;2,517502;-2,517438;0,421232;20,045879;19,624647;5,07502;;;
29/11/2022 10:19;29;DCH;18:14:42;03:34:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,541179;2,541243;-2,541179;0,374266;20,045879;19,671612;5,121986;;;
29/11/2022 10:21;29;DCH;18:16:42;03:36:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,564922;2,564986;-2,564922;0,327316;20,045879;19,718563;5,168936;;;
29/11/2022 10:23;29;DCH;18:18:42;03:38:00;0;0;Peukert_sem_equal;1,98;-0,713;0;2,588668;2,588731;-2,588668;0,28038;20,045879;19,765498;5,215871;;;
29/11/2022 10:25;29;DCH;18:20:42;03:40:00;0;0;Peukert_sem_equal;1,98;-0,712;0;2,612458;2,612522;-2,612458;0,233375;20,045879;19,812504;5,262877;;;
29/11/2022 10:27;29;DCH;18:22:42;03:42:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,636176;2,63624;-2,636176;0,186532;20,045879;19,859347;5,30972;;;
29/11/2022 10:29;29;DCH;18:24:42;03:44:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,659952;2,660016;-2,659952;0,139593;20,045879;19,906286;5,356659;;;
29/11/2022 10:31;29;DCH;18:26:42;03:46:00;0;0;Peukert_sem_equal;1,97;-0,712;0;2,683696;2,683759;-2,683696;0,092739;20,045879;19,95314;5,403513;;;
29/11/2022 10:33;29;DCH;18:28:42;03:48:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,707447;2,707511;-2,707447;0,045889;20,045879;19,99999;5,450363;;;
29/11/2022 10:35;29;DCH;18:30:42;03:49:59;0;0;Peukert_sem_equal;1,97;-0,712;0;2,731187;2,731251;-2,731187;-0,000918;20,045879;20,046797;5,49717;;;
29/11/2022 10:37;29;DCH;18:32:42;03:52:00;0;0;Peukert_sem_equal;1,97;-0,712;0;2,754905;2,754969;-2,754905;-0,047661;20,045879;20,093539;5,543912;;;
29/11/2022 10:39;29;DCH;18:34:42;03:54:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,778687;2,778751;-2,778687;-0,094509;20,045879;20,140388;5,590761;;;
29/11/2022 10:41;29;DCH;18:36:42;03:56:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,802428;2,802492;-2,802428;-0,141255;20,045879;20,187134;5,637507;;;
29/11/2022 10:43;29;DCH;18:38:42;03:58:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,826159;2,826223;-2,826159;-0,18796;20,045879;20,233839;5,684212;;;
29/11/2022 10:45;29;DCH;18:40:42;04:00:00;0;0;Peukert_sem_equal;1,97;-0,712;0;2,849954;2,850018;-2,849954;-0,234769;20,045879;20,280647;5,73102;;;
29/11/2022 10:47;29;DCH;18:42:42;04:02:00;0;0;Peukert_sem_equal;1,97;-0,713;0;2,873661;2,873725;-2,873661;-0,281382;20,045879;20,327261;5,777634;;;
29/11/2022 10:49;29;DCH;18:44:42;04:04:00;0;0;Peukert_sem_equal;1,96;-0,712;0;2,897414;2,897478;-2,897414;-0,328065;20,045879;20,373944;5,824317;;;
29/11/2022 10:51;29;DCH;18:46:42;04:06:00;0;0;Peukert_sem_equal;1,96;-0,713;0;2,921204;2,921268;-2,921204;-0,374798;20,045879;20,420677;5,87105;;;
29/11/2022 10:53;29;DCH;18:48:42;04:08:00;0;0;Peukert_sem_equal;1,96;-0,713;0;2,944947;2,945011;-2,944947;-0,421417;20,045879;20,467295;5,917668;;;
29/11/2022 10:55;29;DCH;18:50:42;04:10:00;0;0;Peukert_sem_equal;1,96;-0,713;0;2,968679;2,968743;-2,968679;-0,467989;20,045879;20,513868;5,964241;;;
29/11/2022 10:57;29;DCH;18:52:42;04:12:00;0;0;Peukert_sem_equal;1,96;-0,713;0;2,992452;2,992516;-2,992452;-0,514621;20,045879;20,5605;6,010873;;;
29/11/2022 10:59;29;DCH;18:54:42;04:14:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,016201;3,016265;-3,016201;-0,56118;20,045879;20,607058;6,057432;;;
29/11/2022 11:01;29;DCH;18:56:42;04:15:59;0;0;Peukert_sem_equal;1,96;-0,712;0;3,039897;3,039961;-3,039897;-0,607612;20,045879;20,653491;6,103864;;;
29/11/2022 11:03;29;DCH;18:58:42;04:18:00;0;0;Peukert_sem_equal;1,96;-0,713;0;3,063662;3,063726;-3,063662;-0,654156;20,045879;20,700035;6,150408;;;
29/11/2022 11:05;29;DCH;19:00:42;04:20:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,087426;3,08749;-3,087426;-0,700673;20,045879;20,746552;6,196925;;;
29/11/2022 11:07;29;DCH;19:02:42;04:22:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,111181;3,111245;-3,111181;-0,747147;20,045879;20,793026;6,243399;;;
29/11/2022 11:09;29;DCH;19:04:42;04:23:59;0;0;Peukert_sem_equal;1,95;-0,713;0;3,134904;3,134968;-3,134904;-0,793535;20,045879;20,839414;6,289787;;;
29/11/2022 11:11;29;DCH;19:06:42;04:26:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,15868;3,158744;-3,15868;-0,839998;20,045879;20,885877;6,33625;;;
29/11/2022 11:13;29;DCH;19:08:42;04:28:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,182431;3,182495;-3,182431;-0,886389;20,045879;20,932268;6,382641;;;
29/11/2022 11:15;29;DCH;19:10:42;04:30:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,206181;3,206245;-3,206181;-0,93275;20,045879;20,978629;6,429002;;;
29/11/2022 11:17;29;DCH;19:12:42;04:32:00;0;0;Peukert_sem_equal;1,95;-0,713;0;3,229911;3,229975;-3,229911;-0,979046;20,045879;21,024924;6,475297;;;
29/11/2022 11:19;29;DCH;19:14:42;04:33:59;0;0;Peukert_sem_equal;1,95;-0,713;0;3,253677;3,253741;-3,253677;-1,025383;20,045879;21,071262;6,521635;;;
29/11/2022 11:21;29;DCH;19:16:42;04:36:00;0;0;Peukert_sem_equal;1,95;-0,713;0;3,277427;3,27749;-3,277427;-1,071662;20,045879;21,117541;6,567914;;;
29/11/2022 11:23;29;DCH;19:18:42;04:38:00;0;0;Peukert_sem_equal;1,95;-0,713;0;3,301145;3,301209;-3,301145;-1,117851;20,045879;21,16373;6,614103;;;
29/11/2022 11:25;29;DCH;19:20:42;04:40:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,324933;3,324997;-3,324933;-1,164147;20,045879;21,210026;6,660399;;;
29/11/2022 11:27;29;DCH;19:22:42;04:42:00;0;0;Peukert_sem_equal;1,94;-0,712;0;3,34865;3,348714;-3,34865;-1,210274;20,045879;21,256153;6,706526;;;
29/11/2022 11:29;29;DCH;19:24:42;04:44:00;0;0;Peukert_sem_equal;1,94;-0,713;0;3,37242;3,372484;-3,37242;-1,256474;20,045879;21,302353;6,752726;;;
29/11/2022 11:31;29;DCH;19:26:42;04:46:00;0;0;Peukert_sem_equal;1,94;-0,713;0;3,396189;3,396253;-3,396189;-1,302642;20,045879;21,348521;6,798894;;;
29/11/2022 11:33;29;DCH;19:28:42;04:48:00;0;0;Peukert_sem_equal;1,94;-0,712;0;3,419912;3,419976;-3,419912;-1,348687;20,045879;21,394566;6,844939;;;
29/11/2022 11:35;29;DCH;19:30:42;04:50:00;0;0;Peukert_sem_equal;1,94;-0,712;0;3,44368;3,443744;-3,44368;-1,394788;20,045879;21,440667;6,89104;;;
29/11/2022 11:37;29;DCH;19:32:42;04:52:00;0;0;Peukert_sem_equal;1,94;-0,712;0;3,467399;3,467463;-3,467399;-1,440761;20,045879;21,48664;6,937013;;;
29/11/2022 11:39;29;DCH;19:34:42;04:53:59;0;0;Peukert_sem_equal;1,94;-0,712;0;3,491166;3,491229;-3,491166;-1,486792;20,045879;21,532671;6,983044;;;
29/11/2022 11:41;29;DCH;19:36:42;04:55:59;0;0;Peukert_sem_equal;1,93;-0,713;0;3,514876;3,51494;-3,514876;-1,532679;20,045879;21,578558;7,028931;;;
29/11/2022 11:43;29;DCH;19:38:42;04:58:00;0;0;Peukert_sem_equal;1,93;-0,713;0;3,538644;3,538708;-3,538644;-1,578643;20,045879;21,624522;7,074895;;;
29/11/2022 11:45;29;DCH;19:40:42;05:00:00;0;0;Peukert_sem_equal;1,93;-0,713;0;3,562436;3,5625;-3,562436;-1,624617;20,045879;21,670495;7,120868;;;
29/11/2022 11:47;29;DCH;19:42:42;05:02:00;0;0;Peukert_sem_equal;1,93;-0,712;0;3,58618;3,586244;-3,58618;-1,670461;20,045879;21,71634;7,166713;;;
29/11/2022 11:49;29;DCH;19:44:42;05:04:00;0;0;Peukert_sem_equal;1,93;-0,713;0;3,609926;3,60999;-3,609926;-1,716273;20,045879;21,762152;7,212525;;;
29/11/2022 11:51;29;DCH;19:46:42;05:06:00;0;0;Peukert_sem_equal;1,93;-0,712;0;3,633637;3,633701;-3,633637;-1,761978;20,045879;21,807857;7,25823;;;
29/11/2022 11:53;29;DCH;19:48:42;05:08:00;0;0;Peukert_sem_equal;1,93;-0,713;0;3,657425;3,657489;-3,657425;-1,807792;20,045879;21,853671;7,304044;;;
29/11/2022 11:55;29;DCH;19:50:42;05:09:59;0;0;Peukert_sem_equal;1,92;-0,712;0;3,681129;3,681193;-3,681129;-1,853406;20,045879;21,899285;7,349658;;;
29/11/2022 11:57;29;DCH;19:52:42;05:12:00;0;0;Peukert_sem_equal;1,92;-0,713;0;3,704896;3,70496;-3,704896;-1,899099;20,045879;21,944977;7,39535;;;
29/11/2022 11:59;29;DCH;19:54:42;05:14:00;0;0;Peukert_sem_equal;1,92;-0,713;0;3,728686;3,728749;-3,728686;-1,944792;20,045879;21,990671;7,441044;;;
29/11/2022 12:01;29;DCH;19:56:42;05:16:00;0;0;Peukert_sem_equal;1,92;-0,713;0;3,752406;3,75247;-3,752406;-1,99031;20,045879;22,036188;7,486561;;;
29/11/2022 12:03;29;DCH;19:58:42;05:18:00;0;0;Peukert_sem_equal;1,92;-0,713;0;3,776177;3,776241;-3,776177;-2,03588;20,045879;22,081759;7,532132;;;
29/11/2022 12:05;29;DCH;20:00:42;05:20:00;0;0;Peukert_sem_equal;1,91;-0,712;0;3,79989;3,799954;-3,79989;-2,081296;20,045879;22,127174;7,577547;;;
29/11/2022 12:07;29;DCH;20:02:42;05:22:00;0;0;Peukert_sem_equal;1,91;-0,712;0;3,823633;3,823697;-3,823633;-2,126722;20,045879;22,172601;7,622974;;;
29/11/2022 12:09;29;DCH;20:04:42;05:24:00;0;0;Peukert_sem_equal;1,91;-0,713;0;3,847392;3,847456;-3,847392;-2,172131;20,045879;22,21801;7,668383;;;
29/11/2022 12:11;29;DCH;20:06:42;05:25:59;0;0;Peukert_sem_equal;1,91;-0,712;0;3,871149;3,871213;-3,871149;-2,217485;20,045879;22,263364;7,713737;;;
29/11/2022 12:13;29;DCH;20:08:42;05:28:00;0;0;Peukert_sem_equal;1,91;-0,712;0;3,89488;3,894944;-3,89488;-2,26274;20,045879;22,308619;7,758992;;;
29/11/2022 12:15;29;DCH;20:10:42;05:29:59;0;0;Peukert_sem_equal;1,9;-0,712;0;3,918633;3,918697;-3,918633;-2,307982;20,045879;22,353861;7,804234;;;
29/11/2022 12:17;29;DCH;20:12:42;05:32:00;0;0;Peukert_sem_equal;1,9;-0,712;0;3,942425;3,942489;-3,942425;-2,353245;20,045879;22,399124;7,849497;;;
29/11/2022 12:19;29;DCH;20:14:42;05:34:00;0;0;Peukert_sem_equal;1,9;-0,713;0;3,966141;3,966205;-3,966141;-2,398306;20,045879;22,444185;7,894558;;;
29/11/2022 12:21;29;DCH;20:16:42;05:36:00;0;0;Peukert_sem_equal;1,9;-0,713;0;3,989912;3,989976;-3,989912;-2,443415;20,045879;22,489293;7,939666;;;
29/11/2022 12:23;29;DCH;20:18:42;05:38:00;0;0;Peukert_sem_equal;1,89;-0,712;0;4,013658;4,013722;-4,013658;-2,488412;20,045879;22,534291;7,984664;;;
29/11/2022 12:25;29;DCH;20:20:42;05:40:00;0;0;Peukert_sem_equal;1,89;-0,713;0;4,03739;4,037454;-4,03739;-2,533321;20,045879;22,5792;8,029573;;;
29/11/2022 12:27;29;DCH;20:22:42;05:42:00;0;0;Peukert_sem_equal;1,89;-0,713;0;4,061154;4,061218;-4,061154;-2,578225;20,045879;22,624104;8,074477;;;
29/11/2022 12:29;29;DCH;20:24:42;05:43:59;0;0;Peukert_sem_equal;1,89;-0,712;0;4,084894;4,084958;-4,084894;-2,623014;20,045879;22,668893;8,119266;;;
29/11/2022 12:31;29;DCH;20:26:42;05:46:00;0;0;Peukert_sem_equal;1,88;-0,713;0;4,108661;4,108724;-4,108661;-2,667778;20,045879;22,713656;8,16403;;;
29/11/2022 12:33;29;DCH;20:28:42;05:48:00;0;0;Peukert_sem_equal;1,88;-0,712;0;4,132377;4,132441;-4,132377;-2,712367;20,045879;22,758246;8,208619;;;
29/11/2022 12:35;29;DCH;20:30:42;05:50:00;0;0;Peukert_sem_equal;1,87;-0,712;0;4,156132;4,156196;-4,156132;-2,756947;20,045879;22,802826;8,253199;;;
29/11/2022 12:37;29;DCH;20:32:42;05:52:00;0;0;Peukert_sem_equal;1,87;-0,712;0;4,179899;4,179963;-4,179899;-2,801457;20,045879;22,847336;8,297709;;;
29/11/2022 12:39;29;DCH;20:34:42;05:54:00;0;0;Peukert_sem_equal;1,87;-0,713;0;4,203649;4,203713;-4,203649;-2,84584;20,045879;22,891718;8,342092;;;
29/11/2022 12:41;29;DCH;20:36:42;05:55:59;0;0;Peukert_sem_equal;1,86;-0,712;0;4,227356;4,22742;-4,227356;-2,890038;20,045879;22,935917;8,38629;;;
29/11/2022 12:43;29;DCH;20:38:42;05:58:00;0;0;Peukert_sem_equal;1,86;-0,712;0;4,251153;4,251217;-4,251153;-2,934296;20,045879;22,980175;8,430548;;;
29/11/2022 12:45;29;DCH;20:40:42;06:00:00;0;0;Peukert_sem_equal;1,85;-0,712;0;4,274876;4,27494;-4,274876;-2,9783;20,045879;23,024179;8,474552;;;
29/11/2022 12:47;29;DCH;20:42:42;06:02:00;0;0;Peukert_sem_equal;1,85;-0,713;0;4,298615;4,298679;-4,298615;-3,022205;20,045879;23,068083;8,518456;;;
29/11/2022 12:49;29;DCH;20:44:42;06:03:59;0;0;Peukert_sem_equal;1,84;-0,712;0;4,322386;4,32245;-4,322386;-3,06603;20,045879;23,111909;8,562282;;;
29/11/2022 12:51;29;DCH;20:46:42;06:06:00;0;0;Peukert_sem_equal;1,83;-0,712;0;4,34612;4,346184;-4,34612;-3,109641;20,045879;23,15552;8,605893;;;
29/11/2022 12:53;29;DCH;20:48:42;06:08:00;0;0;Peukert_sem_equal;1,83;-0,712;0;4,369871;4,369935;-4,369871;-3,153126;20,045879;23,199005;8,649378;;;
29/11/2022 12:55;29;DCH;20:50:42;06:10:00;0;0;Peukert_sem_equal;1,82;-0,713;0;4,393638;4,393702;-4,393638;-3,196463;20,045879;23,242342;8,692715;;;
29/11/2022 12:57;29;DCH;20:52:42;06:12:00;0;0;Peukert_sem_equal;1,81;-0,713;0;4,417371;4,417435;-4,417371;-3,239548;20,045879;23,285427;8,7358;;;
29/11/2022 12:59;29;DCH;20:54:42;06:14:00;0;0;Peukert_sem_equal;1,8;-0,713;0;4,441139;4,441202;-4,441139;-3,282488;20,045879;23,328367;8,77874;;;
29/11/2022 13:01;29;DCH;20:56:42;06:16:00;0;0;Peukert_sem_equal;1,79;-0,712;0;4,464878;4,464941;-4,464878;-3,325144;20,045879;23,371023;8,821396;;;
29/11/2022 13:03;29;DCH;20:58:42;06:18:00;0;0;Peukert_sem_equal;1,78;-0,713;0;4,488624;4,488688;-4,488624;-3,367553;20,045879;23,413432;8,863805;;;
29/11/2022 13:05;29;DCH;21:00:42;06:20:00;0;0;Peukert_sem_equal;1,77;-0,713;0;4,512361;4,512425;-4,512361;-3,409637;20,045879;23,455516;8,905889;;;
29/11/2022 13:06;29;DCH;21:02:30;06:21:47;0;0;Peukert_sem_equal;1,75;-0,712;0;4,533744;4,533808;-4,533744;-3,447233;20,045879;23,493112;8,943485;;;
29/11/2022 13:06;29;DCH;21:02:30;06:21:47;0;0;Peukert_sem_equal;1,75;-0,712;;;;;;;;;;;
29/11/2022 13:06;30;PAU;21:02:30;00:00:00;0;0;Peukert_sem_equal;1,75;0;;;;;;;;;;;
29/11/2022 13:06;30;PAU;21:02:30;00:00:00;0;0;Peukert_sem_equal;1,75;0;0;4,533744;0;-4,533744;-3,447233;20,045879;23,493112;0;;;
29/11/2022 13:06;30;PAU;21:02:30;00:00:00;0;0;Peukert_sem_equal;1,83;0;0;4,533744;0;-4,533744;-3,447233;20,045879;23,493112;0;;;
29/11/2022 13:06;30;PAU;21:02:30;00:00:00;0;0;Peukert_sem_equal;1,83;0;;;;;;;;;;;
29/11/2022 13:06;32;PAU;21:02:30;00:00:00;0;0;Peukert_sem_equal;1,84;0;;;;;;;;;;;
29/11/2022 13:06;32;PAU;21:02:30;00:00:00;0;0;Peukert_sem_equal;1,84;0;0;0;0;0;-3,447233;20,045879;23,493112;0;;;
29/11/2022 13:36;32;PAU;21:32:30;00:30:00;0;0;Peukert_sem_equal;1,95;0;0;0;0;0;-3,447233;20,045879;23,493112;0;;;
29/11/2022 13:36;32;PAU;21:32:30;00:30:00;0;0;Peukert_sem_equal;1,95;0;;;;;;;;;;;
29/11/2022 13:36;33;MSG;21:32:30;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;
29/11/2022 13:36;33;CHA;21:32:30;00:00:00;0;0;Peukert_sem_equal;1,99;0;;;;;;;;;;;
29/11/2022 13:36;33;CHA;21:32:30;00:00:00;0;0;Peukert_sem_equal;2,02;1,247;0;0;0;0;-3,447233;20,045879;23,493112;0;;;
29/11/2022 13:51;33;CHA;21:47:30;00:15:00;0;0;Peukert_sem_equal;2,24;2,375;0,593567;0;0,593567;0,593567;-2,135043;21,358069;23,493112;1,31219;;;
29/11/2022 14:06;33;CHA;22:02:30;00:30:00;0;0;Peukert_sem_equal;2,26;2,375;1,18737;0;1,18737;1,18737;-0,798822;22,69429;23,493112;2,648411;;;
29/11/2022 14:21;33;CHA;22:17:30;00:45:00;0;0;Peukert_sem_equal;2,3;2,375;1,781139;0;1,781139;1,781139;0,555309;24,04842;23,493112;4,002541;;;
29/11/2022 14:36;33;CHA;22:32:30;01:00:00;0;0;Peukert_sem_equal;2,34;2,375;2,374824;0;2,374824;2,374824;1,931396;25,424508;23,493112;5,378629;;;
29/11/2022 14:51;33;CHA;22:47:30;01:14:59;0;0;Peukert_sem_equal;2,4;2,375;2,968536;0;2,968536;2,968536;3,336124;26,829236;23,493112;6,783357;;;
29/11/2022 15:06;33;CHA;23:02:30;01:30:00;0;0;Peukert_sem_equal;2,45;2,091;3,550273;0;3,550273;3,550273;4,749844;28,242956;23,493112;8,197077;;;
29/11/2022 15:21;33;CHA;23:17:30;01:45:00;0;0;Peukert_sem_equal;2,45;1,301;3,972959;0;3,972959;3,972959;5,785398;29,27851;23,493112;9,232631;;;
29/11/2022 15:36;33;CHA;23:32:30;02:00:00;0;0;Peukert_sem_equal;2,45;0,73;4,220949;0;4,220949;4,220949;6,392959;29,88607;23,493112;9,840191;;;
29/11/2022 15:47;33;CHA;23:43:35;02:11:04;0;0;Peukert_sem_equal;2,45;0,474;4,330091;0;4,330091;4,330091;6,66035;30,153462;23,493112;10,107583;;;
29/11/2022 15:47;33;CHA;23:43:35;02:11:04;0;0;Peukert_sem_equal;2,45;0,474;;;;;;;;;;;
