Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0270101;Channel0280101;;;;x;;Peukert 1,75V;
16/11/2022 15:42;1;...;00:00:00;00:00:00;0;0;EQUALIZACAO_4X_C20;0;0;;;;;;;;;;;;16/11/2022 18:42;AhCha;0,976121;;20,598;0,237
16/11/2022 15:42;2;PAU;00:00:00;00:00:00;0;0;EQUALIZACAO_4X_C20;2,089;0;;;;;;;;;;;;;AhDch;4,891286;;19,558;0,245
16/11/2022 15:42;2;PAU;00:00:00;00:00:00;0;0;EQUALIZACAO_4X_C20;2,089;0;0;0;0;0;0;0;0;0;0,734409;2,231487;;;Duração;20:35:54;;20,057;0,239
16/11/2022 15:42;2;PAU;00:00:02;00:00:02;0;0;EQUALIZACAO_4X_C20;2,089;0;0;0;0;0;0;0;0;0;0,793801;1,945067;;18/11/2022 19:18;AhCha;9,585826;;20,017;0,24
16/11/2022 15:42;2;PAU;00:00:02;00:00:02;0;0;EQUALIZACAO_4X_C20;2,089;0;;;;;;;;;;;;;AhDch;4,782931;;;
16/11/2022 15:42;3;MSG;00:00:02;00:00:02;0;0;EQUALIZACAO_4X_C20;Set IRange: 4;;;;;;;;;;;;;;Duração;19:33:29;;;
16/11/2022 15:42;3;CHA;00:00:02;00:00:00;0;0;EQUALIZACAO_4X_C20;2,135;0;;;;;;;;;;;;20/11/2022 18:51;AhCha;8,075361;;;
16/11/2022 15:42;3;CHA;00:00:02;00:00:00;0;0;EQUALIZACAO_4X_C20;2,171;0,995674;0;0;0;0;0;0;0;0;0,336551;1,618415;;;AhDch;4,796408;;;
16/11/2022 15:57;3;CHA;00:15:02;00:15:00;0;0;EQUALIZACAO_4X_C20;2,667;0,444057;0,142775;0;0,142775;0,142775;0,378916;0,378916;0;0,378916;1,489574;2,31786;;;Duração;20:03:27;;;
16/11/2022 16:12;3;CHA;00:30:02;00:29:59;0;0;EQUALIZACAO_4X_C20;2,667;0,397592;0,247362;0;0,247362;0,247362;0,65784;0,65784;0;0,65784;-0,298074;0,101859;;22/11/2022 18:55;AhCha;7,558662;;;
16/11/2022 16:27;3;CHA;00:45:02;00:45:00;0;0;EQUALIZACAO_4X_C20;2,667;0,36797;0,342876;0;0,342876;0,342876;0,912567;0,912567;0;0,912567;1,224867;1,539226;;;AhDch;4,800192;;;
16/11/2022 16:42;3;CHA;01:00:02;01:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0,344535;0,431837;0;0,431837;0,431837;1,149817;1,149817;0;1,149817;2,061934;-1,891743;;;Duração;20:01:00;;;
16/11/2022 16:57;3;CHA;01:15:02;01:15:00;0;0;EQUALIZACAO_4X_C20;2,667;0,322364;0,515187;0;0,515187;0,515187;1,372104;1,372104;0;1,372104;-1,029929;-0,751492;;24/11/2022 18:56;AhCha;7,237185;;;
16/11/2022 17:12;3;CHA;01:30:02;01:30:00;0;0;EQUALIZACAO_4X_C20;2,667;0,30227;0,593261;0;0,593261;0,593261;1,580321;1,580321;0;1,580321;0,618181;0,449746;;;;;;;
16/11/2022 17:27;3;CHA;01:45:02;01:45:00;0;0;EQUALIZACAO_4X_C20;2,667;0,283033;0,666398;0;0,666398;0,666398;1,77537;1,77537;0;1,77537;1,377496;1,604046;;;;;;;
16/11/2022 17:42;3;CHA;02:00:02;02:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0,265649;0,734929;0;0,734929;0,734929;1,958135;1,958135;0;1,958135;-0,123253;-2,287685;;;;;;;
16/11/2022 17:57;3;CHA;02:15:02;02:15:00;0;0;EQUALIZACAO_4X_C20;2,667;0,251244;0,799491;0;0,799491;0,799491;2,130317;2,130317;0;2,130317;0,797632;1,350036;;;;;;;
16/11/2022 18:12;3;CHA;02:30:02;02:30:00;0;0;EQUALIZACAO_4X_C20;2,667;0,239775;0,860797;0;0,860797;0,860797;2,293816;2,293816;0;2,293816;0,762828;1,290325;;;;;;;
16/11/2022 18:27;3;CHA;02:45:02;02:45:00;0;0;EQUALIZACAO_4X_C20;2,667;0,230427;0,919512;0;0,919512;0,919512;2,450401;2,450401;0;2,450401;0,706629;2,098974;;;;;;;
16/11/2022 18:42;3;CHA;03:00:02;03:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0,222751;0,976102;0;0,976102;0,976102;2,601324;2,601324;0;2,601324;3,143591;-0,4895;;;;;;;
16/11/2022 18:42;3;CHA;03:00:02;03:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0,222841;0,976121;0;0,976121;0,976121;2,601372;2,601372;0;2,601372;3,143591;-0,4895;;;;;;;
16/11/2022 18:42;3;CHA;03:00:02;03:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0,222841;;;;;;;;;;;;;;;;;
16/11/2022 18:42;4;PAU;03:00:02;00:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0;;;;;;;;;;;;;;;;;
16/11/2022 18:42;4;PAU;03:00:02;00:00:00;0;0;EQUALIZACAO_4X_C20;2,667;0;0,976121;0;0;0,976121;2,601372;2,601372;0;0;3,139121;-0,459165;;;;;;;
16/11/2022 19:42;4;PAU;04:00:02;01:00:00;0;0;EQUALIZACAO_4X_C20;2,107;0;0,976121;0;0;0,976121;2,601372;2,601372;0;0;2,702946;0,363852;;;;;;;
16/11/2022 20:42;4;PAU;05:00:02;01:59:59;0;0;EQUALIZACAO_4X_C20;2,096;0;0,976121;0;0;0,976121;2,601372;2,601372;0;0;-0,879056;-2,134736;;;;;;;
16/11/2022 21:42;4;PAU;06:00:02;03:00:00;0;0;EQUALIZACAO_4X_C20;2,093;0;0,976121;0;0;0,976121;2,601372;2,601372;0;0;-0,625685;-0,44799;;;;;;;
16/11/2022 22:42;4;PAU;07:00:02;04:00:00;0;0;EQUALIZACAO_4X_C20;2,091;0;0,976121;0;0;0,976121;2,601372;2,601372;0;0;1,336944;1,91154;;;;;;;
16/11/2022 22:42;4;PAU;07:00:02;04:00:00;0;0;EQUALIZACAO_4X_C20;2,091;0;0,976121;0;0;0,976121;2,601372;2,601372;0;0;1,336944;1,91154;;;;;;;
16/11/2022 22:42;4;PAU;07:00:02;04:00:00;0;0;EQUALIZACAO_4X_C20;2,091;0;;;;;;;;;;;;;;;;;
16/11/2022 22:42;7;DCH;07:00:03;00:00:00;1;1;EQUALIZACAO_4X_C20;2,083;0;;;;;;;;;;;;;;;;;
16/11/2022 22:42;7;DCH;07:00:03;00:00:00;1;1;EQUALIZACAO_4X_C20;2,08;-0,237255;0;0;0;0;2,601372;2,601372;0;0;1,257277;1,914254;;;;;;;
16/11/2022 22:44;7;DCH;07:02:03;00:01:59;1;1;EQUALIZACAO_4X_C20;2,044;-0,237481;0;0,007915;0,007915;-0,007915;2,585121;2,601372;0,016251;0,016251;0,128362;0,578746;;;;;;;
16/11/2022 22:46;7;DCH;07:04:03;00:04:00;1;1;EQUALIZACAO_4X_C20;2,045;-0,237481;0;0,015833;0,015833;-0,015833;2,568942;2,601372;0,032431;0,032431;0,462199;1,515757;;;;;;;
16/11/2022 22:48;7;DCH;07:06:03;00:06:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237481;0;0,023753;0,023753;-0,023753;2,552739;2,601372;0,048634;0,048634;1,025938;1,939958;;;;;;;
16/11/2022 22:50;7;DCH;07:08:03;00:08:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237436;0;0,031666;0,031666;-0,031666;2,536541;2,601372;0,064832;0,064832;0,578746;-0,409513;;;;;;;
16/11/2022 22:52;7;DCH;07:10:03;00:10:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,039584;0,039584;-0,039584;2,520321;2,601372;0,081051;0,081051;1,453492;1,991527;;;;;;;
16/11/2022 22:54;7;DCH;07:12:03;00:12:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,047499;0,047499;-0,047499;2,504103;2,601372;0,09727;0,09727;0,919449;1,944907;;;;;;;
16/11/2022 22:56;7;DCH;07:14:03;00:14:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237436;0;0,055421;0,055421;-0,055421;2,487866;2,601372;0,113506;0,113506;-0,10154;-2,228294;;;;;;;
16/11/2022 22:58;7;DCH;07:16:03;00:16:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,063343;0,063343;-0,063343;2,471627;2,601372;0,129746;0,129746;-0,467148;-2,162197;;;;;;;
16/11/2022 23:00;7;DCH;07:18:03;00:18:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,071248;0,071248;-0,071248;2,45542;2,601372;0,145953;0,145953;0,754526;0,566453;;;;;;;
16/11/2022 23:02;7;DCH;07:20:03;00:20:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,07916;0,07916;-0,07916;2,439196;2,601372;0,162177;0,162177;0,680766;0,899492;;;;;;;
16/11/2022 23:04;7;DCH;07:22:03;00:21:59;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,087066;0,087066;-0,087066;2,422981;2,601372;0,178391;0,178391;-0,945791;-1,897011;;;;;;;
16/11/2022 23:06;7;DCH;07:24:03;00:24:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,095002;0,095002;-0,095002;2,406705;2,601372;0,194667;0,194667;2,075345;-2,134577;;;;;;;
16/11/2022 23:08;7;DCH;07:26:03;00:26:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,102909;0,102909;-0,102909;2,390486;2,601372;0,210886;0,210886;-1,437846;-2,057304;;;;;;;
16/11/2022 23:10;7;DCH;07:28:03;00:28:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,110835;0,110835;-0,110835;2,374227;2,601372;0,227145;0,227145;-0,371994;0,052367;;;;;;;
16/11/2022 23:12;7;DCH;07:30:03;00:30:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237436;0;0,118749;0,118749;-0,118749;2,357992;2,601372;0,24338;0,24338;-0,304141;1,925909;;;;;;;
16/11/2022 23:14;7;DCH;07:32:03;00:32:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237436;0;0,126652;0,126652;-0,126652;2,34178;2,601372;0,259593;0,259593;-0,237406;0,004151;;;;;;;
16/11/2022 23:16;7;DCH;07:34:03;00:34:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,134568;0,134568;-0,134568;2,325538;2,601372;0,275834;0,275834;0,763466;1,995678;;;;;;;
16/11/2022 23:18;7;DCH;07:36:03;00:36:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,142483;0,142483;-0,142483;2,309301;2,601372;0,292071;0,292071;2,888304;0,463636;;;;;;;
16/11/2022 23:20;7;DCH;07:38:03;00:38:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,150407;0,150407;-0,150407;2,293042;2,601372;0,30833;0,30833;-1,554872;-1,459878;;;;;;;
16/11/2022 23:22;7;DCH;07:40:03;00:40:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,158326;0,158326;-0,158326;2,276795;2,601372;0,324577;0,324577;0,255766;-2,245696;;;;;;;
16/11/2022 23:24;7;DCH;07:42:03;00:42:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237436;0;0,166224;0,166224;-0,166224;2,260589;2,601372;0,340784;0,340784;-2,302054;1,558385;;;;;;;
16/11/2022 23:26;7;DCH;07:44:03;00:43:59;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,17415;0,17415;-0,17415;2,244327;2,601372;0,357046;0,357046;1,388832;2,027449;;;;;;;
16/11/2022 23:28;7;DCH;07:46:03;00:46:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,18207;0,18207;-0,18207;2,228076;2,601372;0,373296;0,373296;0,343735;1,339978;;;;;;;
16/11/2022 23:30;7;DCH;07:48:03;00:48:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,189987;0,189987;-0,189987;2,211831;2,601372;0,389541;0,389541;0,988898;1,478717;;;;;;;
16/11/2022 23:32;7;DCH;07:50:03;00:50:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,197884;0,197884;-0,197884;2,195628;2,601372;0,405744;0,405744;0,600459;0,114472;;;;;;;
16/11/2022 23:34;7;DCH;07:52:03;00:52:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,205814;0,205814;-0,205814;2,179357;2,601372;0,422015;0,422015;0,458527;-0,016764;;;;;;;
16/11/2022 23:36;7;DCH;07:54:03;00:54:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,213716;0,213716;-0,213716;2,163142;2,601372;0,43823;0,43823;1,262386;-2,158206;;;;;;;
16/11/2022 23:38;7;DCH;07:56:03;00:56:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,221647;0,221647;-0,221647;2,14687;2,601372;0,454502;0,454502;-2,262939;2,147189;;;;;;;
16/11/2022 23:40;7;DCH;07:58:03;00:58:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237436;0;0,229565;0,229565;-0,229565;2,130623;2,601372;0,47075;0,47075;-0,403765;-1,843208;;;;;;;
16/11/2022 23:42;7;DCH;08:00:03;01:00:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,23747;0,23747;-0,23747;2,114403;2,601372;0,486969;0,486969;-0,269337;-1,858056;;;;;;;
16/11/2022 23:44;7;DCH;08:02:03;01:02:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,245381;0,245381;-0,245381;2,098171;2,601372;0,503201;0,503201;2,78852;-1,687705;;;;;;;
16/11/2022 23:46;7;DCH;08:04:03;01:04:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,253301;0,253301;-0,253301;2,081921;2,601372;0,519451;0,519451;0,370238;-0,066256;;;;;;;
16/11/2022 23:48;7;DCH;08:06:03;01:06:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,261227;0,261227;-0,261227;2,06566;2,601372;0,535712;0,535712;-1,711174;-1,360413;;;;;;;
16/11/2022 23:50;7;DCH;08:08:03;01:08:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,269134;0,269134;-0,269134;2,049437;2,601372;0,551935;0,551935;1,524857;1,212733;;;;;;;
16/11/2022 23:52;7;DCH;08:10:03;01:10:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,277055;0,277055;-0,277055;2,033185;2,601372;0,568187;0,568187;-0,98347;-1,748373;;;;;;;
16/11/2022 23:54;7;DCH;08:12:03;01:11:59;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,284954;0,284954;-0,284954;2,016979;2,601372;0,584393;0,584393;1,060104;1,955125;;;;;;;
16/11/2022 23:56;7;DCH;08:14:03;01:13:59;1;1;EQUALIZACAO_4X_C20;2,052;-0,237436;0;0,292871;0,292871;-0,292871;2,000737;2,601372;0,600636;0,600636;0,772088;1,901641;;;;;;;
16/11/2022 23:58;7;DCH;08:16:03;01:16:00;1;1;EQUALIZACAO_4X_C20;2,052;-0,237481;0;0,3008;0,3008;-0,3008;1,984471;2,601372;0,616901;0,616901;0,467308;1,955285;;;;;;;
17/11/2022 00:00;7;DCH;08:18:03;01:17:59;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,308712;0,308712;-0,308712;1,96824;2,601372;0,633133;0,633133;0,430268;1,888869;;;;;;;
17/11/2022 00:02;7;DCH;08:20:03;01:20:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,316632;0,316632;-0,316632;1,951992;2,601372;0,64938;0,64938;0,16604;0,972613;;;;;;;
17/11/2022 00:04;7;DCH;08:22:03;01:22:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,324534;0,324534;-0,324534;1,935783;2,601372;0,66559;0,66559;2,888783;-1,645716;;;;;;;
17/11/2022 00:06;7;DCH;08:24:03;01:24:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,332456;0,332456;-0,332456;1,919533;2,601372;0,681839;0,681839;2,572029;-1,945227;;;;;;;
17/11/2022 00:08;7;DCH;08:26:03;01:26:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,340368;0,340368;-0,340368;1,903304;2,601372;0,698068;0,698068;2,96877;-1,160846;;;;;;;
17/11/2022 00:10;7;DCH;08:28:03;01:28:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,348289;0,348289;-0,348289;1,887056;2,601372;0,714316;0,714316;0,760912;0,180569;;;;;;;
17/11/2022 00:12;7;DCH;08:30:03;01:30:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,356208;0,356208;-0,356208;1,870815;2,601372;0,730558;0,730558;1,811277;0,615307;;;;;;;
17/11/2022 00:14;7;DCH;08:32:03;01:32:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,364112;0,364112;-0,364112;1,854604;2,601372;0,746768;0,746768;-0,402648;-2,035272;;;;;;;
17/11/2022 00:16;7;DCH;08:34:03;01:34:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,372025;0,372025;-0,372025;1,838374;2,601372;0,762998;0,762998;0,580343;1,902439;;;;;;;
17/11/2022 00:18;7;DCH;08:36:03;01:36:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,379943;0,379943;-0,379943;1,822136;2,601372;0,779236;0,779236;-0,587208;-0,849201;;;;;;;
17/11/2022 00:20;7;DCH;08:38:03;01:38:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,387856;0,387856;-0,387856;1,805908;2,601372;0,795464;0,795464;0,905399;1,876575;;;;;;;
17/11/2022 00:22;7;DCH;08:40:03;01:40:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237436;0;0,395776;0,395776;-0,395776;1,789668;2,601372;0,811704;0,811704;-0,745745;-1,168828;;;;;;;
17/11/2022 00:24;7;DCH;08:42:03;01:42:00;1;1;EQUALIZACAO_4X_C20;2,051;-0,237481;0;0,403686;0,403686;-0,403686;1,773448;2,601372;0,827925;0,827925;1,238917;1,28362;;;;;;;
17/11/2022 00:26;7;DCH;08:44:03;01:43:59;1;1;EQUALIZACAO_4X_C20;2,05;-0,237436;0;0,411599;0,411599;-0,411599;1,757222;2,601372;0,84415;0,84415;0,707587;1,883281;;;;;;;
17/11/2022 00:28;7;DCH;08:46:03;01:46:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,419517;0,419517;-0,419517;1,740987;2,601372;0,860385;0,860385;-1,372707;-1,030249;;;;;;;
17/11/2022 00:30;7;DCH;08:48:03;01:48:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,427447;0,427447;-0,427447;1,724728;2,601372;0,876644;0,876644;-0,370877;-2,05459;;;;;;;
17/11/2022 00:32;7;DCH;08:50:03;01:49:59;1;1;EQUALIZACAO_4X_C20;2,05;-0,237436;0;0,435352;0,435352;-0,435352;1,70852;2,601372;0,892853;0,892853;0,174821;1,939958;;;;;;;
17/11/2022 00:34;7;DCH;08:52:03;01:52:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,443271;0,443271;-0,443271;1,692285;2,601372;0,909087;0,909087;0,178653;2,213606;;;;;;;
17/11/2022 00:36;7;DCH;08:54:03;01:54:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237436;0;0,451179;0,451179;-0,451179;1,676075;2,601372;0,925298;0,925298;-0,176099;2,170978;;;;;;;
17/11/2022 00:38;7;DCH;08:56:03;01:56:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,459102;0,459102;-0,459102;1,659833;2,601372;0,941539;0,941539;-0,842974;-2,033675;;;;;;;
17/11/2022 00:40;7;DCH;08:58:03;01:58:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,467013;0,467013;-0,467013;1,643616;2,601372;0,957756;0,957756;2,089554;-2,060178;;;;;;;
17/11/2022 00:42;7;DCH;09:00:03;02:00:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,47494;0,47494;-0,47494;1,627369;2,601372;0,974004;0,974004;-2,406308;1,973645;;;;;;;
17/11/2022 00:44;7;DCH;09:02:03;02:02:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237436;0;0,482841;0,482841;-0,482841;1,611174;2,601372;0,990199;0,990199;0,081264;-1,56988;;;;;;;
17/11/2022 00:46;7;DCH;09:04:03;02:04:00;1;1;EQUALIZACAO_4X_C20;2,05;-0,237481;0;0,490762;0,490762;-0,490762;1,594939;2,601372;1,006433;1,006433;-1,951294;1,884399;;;;;;;
17/11/2022 00:48;7;DCH;09:06:03;02:06:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237436;0;0,49867;0,49867;-0,49867;1,578733;2,601372;1,02264;1,02264;-1,508732;2,113502;;;;;;;
17/11/2022 00:50;7;DCH;09:08:03;02:08:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237436;0;0,506595;0,506595;-0,506595;1,562492;2,601372;1,038881;1,038881;-0,425798;0,09212;;;;;;;
17/11/2022 00:52;7;DCH;09:10:03;02:10:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,514501;0,514501;-0,514501;1,546291;2,601372;1,055082;1,055082;-0,80338;-0,424201;;;;;;;
17/11/2022 00:54;7;DCH;09:12:03;02:12:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,52242;0,52242;-0,52242;1,530064;2,601372;1,071309;1,071309;0,11064;1,949378;;;;;;;
17/11/2022 00:56;7;DCH;09:14:03;02:14:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,530344;0,530344;-0,530344;1,513828;2,601372;1,087544;1,087544;-0,62792;-2,205463;;;;;;;
17/11/2022 00:58;7;DCH;09:16:03;02:16:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,538259;0,538259;-0,538259;1,497612;2,601372;1,103761;1,103761;1,976998;-1,434174;;;;;;;
17/11/2022 01:00;7;DCH;09:18:03;02:18:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,546171;0,546171;-0,546171;1,481402;2,601372;1,119971;1,119971;1,121411;1,898927;;;;;;;
17/11/2022 01:02;7;DCH;09:20:03;02:20:00;1;1;EQUALIZACAO_4X_C20;2,049;-0,237481;0;0,554088;0,554088;-0,554088;1,465182;2,601372;1,136191;1,136191;0,791725;1,320021;;;;;;;
17/11/2022 01:04;7;DCH;09:22:03;02:21:59;1;1;EQUALIZACAO_4X_C20;2,049;-0,237436;0;0,56199;0,56199;-0,56199;1,448995;2,601372;1,152378;1,152378;1,386277;1,946983;;;;;;;
17/11/2022 01:06;7;DCH;09:24:03;02:24:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237436;0;0,569909;0,569909;-0,569909;1,432773;2,601372;1,168599;1,168599;0,831319;-1,41725;;;;;;;
17/11/2022 01:08;7;DCH;09:26:03;02:26:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237481;0;0,577831;0,577831;-0,577831;1,416547;2,601372;1,184825;1,184825;1,25584;0,041829;;;;;;;
17/11/2022 01:10;7;DCH;09:28:03;02:28:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237481;0;0,585744;0,585744;-0,585744;1,40034;2,601372;1,201033;1,201033;0,852074;1,871626;;;;;;;
17/11/2022 01:12;7;DCH;09:30:03;02:30:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237436;0;0,593665;0,593665;-0,593665;1,384116;2,601372;1,217256;1,217256;1,146317;1,908826;;;;;;;
17/11/2022 01:14;7;DCH;09:32:03;02:32:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237481;0;0,601571;0,601571;-0,601571;1,367925;2,601372;1,233448;1,233448;2,132182;-1,142007;;;;;;;
17/11/2022 01:16;7;DCH;09:34:03;02:34:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237481;0;0,609499;0,609499;-0,609499;1,35169;2,601372;1,249682;1,249682;1,493725;1,93437;;;;;;;
17/11/2022 01:18;7;DCH;09:36:03;02:36:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237481;0;0,617408;0,617408;-0,617408;1,335494;2,601372;1,265878;1,265878;1,449181;1,16803;;;;;;;
17/11/2022 01:20;7;DCH;09:38:03;02:38:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237436;0;0,625329;0,625329;-0,625329;1,319275;2,601372;1,282098;1,282098;1,007258;1,875937;;;;;;;
17/11/2022 01:22;7;DCH;09:40:03;02:40:00;1;1;EQUALIZACAO_4X_C20;2,048;-0,237436;0;0,633238;0,633238;-0,633238;1,303081;2,601372;1,298291;1,298291;0,540589;1,421082;;;;;;;
17/11/2022 01:24;7;DCH;09:42:03;02:42:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237436;0;0,641146;0,641146;-0,641146;1,286892;2,601372;1,31448;1,31448;0,036082;-1,536831;;;;;;;
17/11/2022 01:26;7;DCH;09:44:03;02:44:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237481;0;0,649062;0,649062;-0,649062;1,270685;2,601372;1,330687;1,330687;-1,056272;-0,654103;;;;;;;
17/11/2022 01:28;7;DCH;09:46:03;02:46:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237481;0;0,656974;0,656974;-0,656974;1,254489;2,601372;1,346883;1,346883;1,552797;-2,005895;;;;;;;
17/11/2022 01:30;7;DCH;09:48:03;02:48:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237436;0;0,6649;0,6649;-0,6649;1,238264;2,601372;1,363108;1,363108;-0,612274;-2,187103;;;;;;;
17/11/2022 01:32;7;DCH;09:50:03;02:50:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237436;0;0,67281;0,67281;-0,67281;1,222074;2,601372;1,379299;1,379299;-0,472097;-2,035591;;;;;;;
17/11/2022 01:34;7;DCH;09:52:03;02:52:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237481;0;0,680733;0,680733;-0,680733;1,205859;2,601372;1,395514;1,395514;0,399455;0,515044;;;;;;;
17/11/2022 01:36;7;DCH;09:54:03;02:54:00;1;1;EQUALIZACAO_4X_C20;2,047;-0,237481;0;0,68864;0,68864;-0,68864;1,189675;2,601372;1,411697;1,411697;2,584482;-1,156695;;;;;;;
17/11/2022 01:38;7;DCH;09:56:03;02:56:00;1;1;EQUALIZACAO_4X_C20;2,046;-0,237481;0;0,696556;0,696556;-0,696556;1,173477;2,601372;1,427896;1,427896;-2,332069;0,620576;;;;;;;
17/11/2022 01:40;7;DCH;09:58:03;02:58:00;1;1;EQUALIZACAO_4X_C20;2,046;-0,237436;0;0,704465;0,704465;-0,704465;1,157293;2,601372;1,444079;1,444079;-2,574424;1,611071;;;;;;;
17/11/2022 01:42;7;DCH;10:00:03;03:00:00;1;1;EQUALIZACAO_4X_C20;2,046;-0,237436;0;0,712387;0,712387;-0,712387;1,141083;2,601372;1,460289;1,460289;-0,432982;2,145912;;;;;;;
17/11/2022 01:44;7;DCH;10:02:03;03:02:00;1;1;EQUALIZACAO_4X_C20;2,046;-0,237436;0;0,720306;0,720306;-0,720306;1,12488;2,601372;1,476492;1,476492;-0,947069;-0,54474;;;;;;;
17/11/2022 01:46;7;DCH;10:04:03;03:04:00;1;1;EQUALIZACAO_4X_C20;2,046;-0,237481;0;0,728213;0,728213;-0,728213;1,108702;2,601372;1,49267;1,49267;-1,138654;-1,882483;;;;;;;
